date,value,regime,price,position_pct,danger,rsi
2025-02-04,2108141.55,9.26,601.78,1.0000,1.0,65.6
2025-02-05,2116688.87,9.26,604.22,1.0000,1.0,60.5
2025-02-06,2124045.17,9.26,606.32,1.0000,1.0,63.2
2025-02-07,2104603.52,9.26,600.77,1.0000,1.0,52.9
2025-02-10,2118895.76,9.26,604.85,1.0000,1.0,51.7
2025-02-11,2120507.14,7.98,605.31,1.0000,1.0,48.9
2025-02-12,2113676.29,7.98,603.36,1.0000,1.0,43.5
2025-02-13,2135990.40,7.98,609.73,1.0000,1.0,51.6
2025-02-14,2135885.31,8.19,609.70,1.0000,1.0,61.4
2025-02-18,2142155.68,7.98,611.49,1.0000,1.0,58.3
2025-02-19,2147200.00,7.98,612.93,1.0000,1.0,63.7
2025-02-20,2138267.35,7.98,610.38,1.0000,1.0,56.7
2025-02-21,2101696.03,6.91,599.94,1.0000,1.0,48.0
2025-02-24,2092132.84,5.85,597.21,1.0000,1.0,49.4
2025-02-25,2081728.93,5.85,594.24,1.0000,1.0,41.6
2025-02-26,2082779.83,5.85,594.54,1.0000,1.0,38.7
2025-02-27,2049536.36,5.53,585.05,1.0000,1.0,28.8
2025-02-28,2081518.75,6.91,594.18,1.0000,1.0,43.9
2025-03-03,2045052.52,6.06,583.77,1.0000,1.0,32.5
2025-03-04,2020846.79,6.06,576.86,1.0000,1.0,28.6
2025-03-05,2042565.39,6.6,583.06,1.0000,1.0,35.7
2025-03-06,2006309.34,5.53,572.71,1.0000,1.0,25.2
2025-03-07,2017553.97,5.53,575.92,1.0000,1.0,28.3
2025-03-10,1963817.95,5.32,560.58,1.0000,2.0,22.2
2025-03-11,1947493.97,5.32,555.92,1.0000,2.0,19.9
2025-03-12,1957827.82,5.53,558.87,1.0000,1.0,22.9
2025-03-13,1931730.47,5.53,551.42,1.0000,1.0,23.7
2025-03-14,1971629.64,6.6,562.81,1.0000,1.0,32.9
2025-03-17,1986832.66,6.6,567.15,1.0000,1.0,36.7
2025-03-18,1965359.27,6.6,561.02,1.0000,1.0,34.5
2025-03-19,1986762.60,6.91,567.13,1.0000,1.0,41.4
2025-03-20,1981017.68,6.91,565.49,1.0000,1.0,35.2
2025-03-21,1975728.15,6.91,563.98,1.0000,1.0,38.8
2025-03-24,2011108.45,7.77,574.08,1.0000,1.0,48.5
2025-03-25,2015942.59,7.77,575.46,1.0000,1.0,45.6
2025-03-26,1991876.98,6.7,568.59,1.0000,1.0,47.5
2025-03-27,1986587.45,6.7,567.08,1.0000,1.0,44.6
2025-03-28,1946583.19,6.38,555.66,1.0000,1.0,46.8
2025-03-31,1959649.38,6.6,559.39,1.0000,1.0,52.3
2025-04-01,1965184.12,6.38,560.97,1.0000,1.0,51.4
2025-04-02,1977619.77,7.23,564.52,1.0000,1.0,59.2
2025-04-03,1880166.31,5.0,536.70,1.0000,2.0,35.1
2025-04-04,1770102.05,5.0,505.28,1.0000,3.0,23.0
2025-04-07,1766949.35,5.53,504.38,1.0000,3.0,24.1
2025-04-08,1739275.65,5.53,496.48,1.0000,4.0,18.3
2025-04-09,1921922.07,7.66,548.62,1.0000,1.0,44.8
2025-04-10,1837709.95,6.6,524.58,1.0000,2.0,39.3
2025-04-11,1870498.03,8.09,533.94,1.0000,2.0,39.1
2025-04-14,1888643.57,8.09,539.12,1.0000,2.0,40.3
2025-04-15,1883354.04,8.09,537.61,1.0000,2.0,41.5
2025-04-16,1841493.19,7.02,525.66,1.0000,2.0,39.2
2025-04-17,1844120.44,8.19,526.41,1.0000,2.0,42.0
2025-04-21,1800227.85,7.02,513.88,1.0000,2.0,38.1
2025-04-22,1847062.96,7.87,527.25,1.0000,2.0,41.7
2025-04-23,1875682.47,8.4,535.42,1.0000,2.0,43.0
2025-04-24,1915161.28,8.19,546.69,1.0000,2.0,52.6
2025-04-25,1928998.13,9.04,550.64,1.0000,1.0,63.9
2025-04-28,1929733.76,9.26,550.85,1.0000,2.0,64.3
2025-04-29,1941889.17,9.47,554.32,1.0000,1.0,68.3
2025-04-30,1942659.83,9.04,554.54,1.0000,1.0,52.8
2025-05-01,1956426.62,9.26,558.47,1.0000,1.0,69.7
2025-05-02,1985466.49,9.26,566.76,1.0000,1.0,69.4
2025-05-05,1974081.74,8.19,563.51,1.0000,1.0,64.7
2025-05-06,1957582.61,8.19,558.80,1.0000,2.0,62.3
2025-05-07,1965814.66,8.62,561.15,1.0000,2.0,73.2
2025-05-08,1979511.39,8.62,565.06,1.0000,0.0,74.3
2025-05-09,1976989.23,8.62,564.34,1.0000,0.0,87.2
2025-05-12,2042320.18,8.94,582.99,1.0000,0.0,88.1
2025-05-13,2055806.73,8.19,586.84,1.0000,0.0,87.4
2025-05-14,2058433.98,8.19,587.59,1.0000,0.0,85.1
2025-05-15,2068487.59,8.19,590.46,1.0000,0.0,84.8
2025-05-16,2081588.81,8.19,594.20,1.0000,0.0,85.7
2025-05-19,2083865.76,8.19,594.85,1.0000,0.0,85.0
2025-05-20,2076859.76,8.19,592.85,1.0000,0.0,82.1
2025-05-21,2041864.79,7.87,582.86,1.0000,1.0,68.6
2025-05-22,2042670.48,7.87,583.09,1.0000,1.0,64.2
2025-05-23,2028728.54,7.87,579.11,1.0000,1.0,63.4
2025-05-27,2070904.66,8.19,591.15,1.0000,0.0,74.6
2025-05-28,2058924.40,8.19,587.73,1.0000,1.0,69.9
2025-05-29,2067051.36,8.19,590.05,1.0000,0.0,69.2
2025-05-30,2064739.38,8.19,589.39,1.0000,1.0,69.2
2025-06-02,2076369.34,8.19,592.71,1.0000,0.0,59.8
2025-06-03,2088209.48,8.19,596.09,1.0000,0.0,59.4
2025-06-04,2087649.00,8.19,595.93,1.0000,0.0,58.6
2025-06-05,2077560.36,8.19,593.05,1.0000,1.0,52.7
2025-06-06,2098893.63,8.19,599.14,1.0000,0.0,54.8
2025-06-09,2100785.25,8.19,599.68,1.0000,0.0,54.7
2025-06-10,2112695.45,8.19,603.08,1.0000,0.0,59.8
2025-06-11,2106670.29,8.19,601.36,1.0000,1.0,71.0
2025-06-12,2115042.46,8.19,603.75,1.0000,0.0,72.3
2025-06-13,2091397.21,7.87,597.00,1.0000,1.0,68.2
2025-06-16,2111294.25,8.19,602.68,1.0000,1.0,63.5
2025-06-17,2093253.80,7.87,597.53,1.0000,1.0,61.0
2025-06-18,2092938.53,7.87,597.44,1.0000,1.0,58.8
2025-06-20,2081869.05,7.87,594.28,1.0000,1.0,55.5
2025-06-23,2102431.66,8.19,600.15,1.0000,1.0,57.9
2025-06-24,2125656.55,8.19,606.78,1.0000,1.0,60.6
2025-06-25,2126847.57,8.19,607.12,1.0000,1.0,61.0
2025-06-26,2143486.82,8.19,611.87,1.0000,0.0,67.9
2025-06-27,2154135.94,8.19,614.91,1.0000,0.0,65.9
2025-06-30,2164434.76,8.19,617.85,1.0000,0.0,67.5
2025-07-01,2163734.16,8.19,617.65,1.0000,0.0,65.0
2025-07-02,2173542.56,8.19,620.45,1.0000,0.0,69.2
2025-07-03,2190672.23,8.19,625.34,1.0000,0.0,70.6
2025-07-07,2174348.25,8.19,620.68,1.0000,0.0,73.6
2025-07-08,2173157.23,8.19,620.34,1.0000,1.0,69.7
2025-07-09,2186188.39,8.19,624.06,1.0000,0.0,80.5
2025-07-10,2192353.67,8.19,625.82,1.0000,0.0,81.5
2025-07-11,2184647.07,8.19,623.62,1.0000,1.0,83.2
2025-07-14,2188815.64,8.19,624.81,1.0000,1.0,81.2
2025-07-15,2179462.63,8.19,622.14,1.0000,1.0,71.6
2025-07-16,2186748.87,8.19,624.22,1.0000,1.0,73.0
2025-07-17,2200130.33,8.19,628.04,1.0000,1.0,72.3
2025-07-18,2198518.95,8.19,627.58,1.0000,1.0,68.8
2025-07-21,2202687.52,8.19,628.77,1.0000,1.0,67.1
2025-07-22,2203002.79,8.19,628.86,1.0000,1.0,67.6
2025-07-23,2221743.84,8.19,634.21,1.0000,0.0,70.0
2025-07-24,2222479.47,8.19,634.42,1.0000,1.0,65.3
2025-07-25,2231867.51,8.4,637.10,1.0000,0.0,79.6
2025-07-28,2231307.03,8.19,636.94,1.0000,1.0,80.1
2025-07-29,2225421.99,8.19,635.26,1.0000,1.0,71.9
2025-07-30,2222619.59,8.19,634.46,1.0000,1.0,67.6
2025-07-31,2214282.45,8.19,632.08,1.0000,1.0,67.1
2025-08-01,2177991.37,6.81,621.72,1.0000,2.0,45.4
2025-08-04,2211094.72,8.19,631.17,1.0000,1.0,61.1
2025-08-05,2199885.12,7.13,627.97,1.0000,1.0,54.5
2025-08-06,2216734.55,8.19,632.78,1.0000,1.0,55.5
2025-08-07,2214877.96,8.19,632.25,1.0000,1.0,55.4
2025-08-08,2232147.75,8.19,637.18,1.0000,1.0,59.0
2025-08-11,2227733.97,8.19,635.92,1.0000,1.0,57.4
2025-08-12,2251449.28,8.4,642.69,1.0000,1.0,58.6
2025-08-13,2259155.88,8.4,644.89,1.0000,1.0,60.2
2025-08-14,2259366.06,8.4,644.95,1.0000,1.0,58.1
2025-08-15,2254076.53,8.19,643.44,1.0000,1.0,56.5
2025-08-18,2253586.11,8.4,643.30,1.0000,1.0,58.3
2025-08-19,2241360.64,8.19,639.81,1.0000,1.0,55.2
2025-08-20,2235405.54,8.19,638.11,1.0000,1.0,56.0
2025-08-21,2226437.86,8.19,635.55,1.0000,1.0,66.2
2025-08-22,2260627.14,8.4,645.31,1.0000,1.0,66.5
2025-08-25,2250678.62,8.4,642.47,1.0000,1.0,67.0
2025-08-26,2260101.69,8.4,645.16,1.0000,1.0,65.3
2025-08-27,2265251.10,8.4,646.63,1.0000,1.0,67.4
2025-08-28,2273272.97,8.4,648.92,1.0000,1.0,65.2
2025-08-29,2259716.36,8.19,645.05,1.0000,1.0,61.0
2025-09-02,2242972.02,8.19,640.27,1.0000,1.0,46.9
2025-09-03,2255127.43,8.19,643.74,1.0000,1.0,48.6
2025-09-04,2273973.57,8.19,649.12,1.0000,1.0,54.5
2025-09-05,2267387.93,8.19,647.24,1.0000,1.0,54.1
2025-09-08,2272957.70,8.19,648.83,1.0000,1.0,55.8
2025-09-09,2278212.20,8.19,650.33,1.0000,1.0,61.5
2025-09-10,2284797.84,8.19,652.21,1.0000,1.0,65.3
2025-09-11,2303784.10,8.4,657.63,1.0000,1.0,72.6
2025-09-12,2303013.44,8.4,657.41,1.0000,1.0,65.4
2025-09-15,2315273.94,8.19,660.91,1.0000,1.0,73.1
2025-09-16,2312086.21,8.19,660.00,1.0000,1.0,69.4
2025-09-17,2309213.75,8.19,659.18,1.0000,1.0,66.7
2025-09-18,2320002.99,8.19,662.26,1.0000,1.0,67.4
2025-09-19,2325047.31,8.19,663.70,1.0000,1.0,76.0
2025-09-22,2336046.73,8.19,666.84,1.0000,1.0,88.8
2025-09-23,2323330.84,8.19,663.21,1.0000,1.0,78.3
2025-09-24,2315939.51,8.19,661.10,1.0000,1.0,69.2
2025-09-25,2305255.36,8.19,658.05,1.0000,1.0,66.7
2025-09-26,2318461.67,8.19,661.82,1.0000,1.0,68.8
2025-09-29,2324977.25,8.19,663.68,1.0000,1.0,69.2
2025-09-30,2333734.75,8.19,666.18,1.0000,1.0,69.7
2025-10-01,2341686.56,8.19,668.45,1.0000,1.0,66.7
2025-10-02,2344383.87,8.19,669.22,1.0000,1.0,68.0
2025-10-03,2344348.84,8.19,669.21,1.0000,1.0,64.1
2025-10-06,2352756.04,8.19,671.61,1.0000,1.0,68.8
2025-10-07,2344033.57,8.19,669.12,1.0000,1.0,65.3
2025-10-08,2358010.54,8.19,673.11,1.0000,1.0,66.2
2025-10-09,2351179.69,8.19,671.16,1.0000,1.0,61.0
2025-10-10,2287635.27,5.74,653.02,1.0000,1.0,35.9
2025-10-13,2322735.33,8.19,663.04,1.0000,1.0,49.8
2025-10-14,2319897.90,7.87,662.23,1.0000,1.0,51.0
2025-10-15,2330196.72,7.87,665.17,1.0000,1.0,56.6
2025-10-16,2314328.13,6.6,660.64,1.0000,2.0,48.9
2025-10-17,2327464.38,7.87,664.39,1.0000,1.0,50.6
2025-10-20,2351670.11,8.19,671.30,1.0000,1.0,54.2
2025-10-21,2351635.08,8.19,671.29,1.0000,1.0,52.4
2025-10-22,2339409.61,8.19,667.80,1.0000,1.0,48.8
2025-10-23,2353281.49,8.19,671.76,1.0000,1.0,51.9
2025-10-24,2372512.96,8.19,677.25,1.0000,1.0,54.1
2025-10-27,2400501.93,8.19,685.24,1.0000,0.0,60.9
2025-10-28,2406877.39,8.19,687.06,1.0000,0.0,59.7
2025-10-29,2408033.38,8.19,687.39,1.0000,0.0,61.6
2025-10-30,2381550.70,8.19,679.83,1.0000,1.0,72.5
2025-10-31,2389362.39,8.19,682.06,1.0000,1.0,68.4
2025-11-03,2393846.23,8.19,683.34,1.0000,1.0,70.2
2025-11-04,2365471.93,8.19,675.24,1.0000,1.0,58.8
2025-11-05,2373668.95,8.19,677.58,1.0000,1.0,65.3
2025-11-06,2348202.14,8.19,670.31,1.0000,1.0,55.0
2025-11-07,2350514.12,7.13,670.97,1.0000,1.0,49.7
2025-11-10,2387190.53,8.19,681.44,1.0000,1.0,58.1
2025-11-11,2392655.21,8.19,683.00,1.0000,1.0,62.4
2025-11-12,2393986.35,8.19,683.38,1.0000,1.0,60.1
2025-11-13,2354262.33,6.81,672.04,1.0000,1.0,45.9
2025-11-14,2353877.00,7.13,671.93,1.0000,1.0,38.0
2025-11-17,2331948.22,5.74,665.67,1.0000,1.0,32.1
2025-11-18,2312366.45,5.74,660.08,1.0000,1.0,29.0
2025-11-19,2321299.10,6.81,662.63,1.0000,1.0,35.7
2025-11-20,2285918.80,5.53,652.53,1.0000,2.0,28.3
2025-11-21,2308688.30,6.81,659.03,1.0000,1.0,33.4
2025-11-24,2342667.40,7.87,668.73,1.0000,1.0,45.7
2025-11-25,2364701.27,8.19,675.02,1.0000,1.0,48.4
2025-11-26,2381025.25,8.19,679.68,1.0000,1.0,56.2
2025-11-28,2394021.38,8.19,683.39,1.0000,1.0,57.8
2025-12-01,2383092.02,8.19,680.27,1.0000,1.0,49.2
2025-12-02,2387505.80,8.19,681.53,1.0000,1.0,49.0
2025-12-03,2395772.88,8.19,683.89,1.0000,1.0,50.3
2025-12-04,2397524.38,8.19,684.39,1.0000,1.0,59.8
2025-12-05,2402078.28,8.19,685.69,1.0000,1.0,60.8
2025-12-08,2394862.10,8.19,683.63,1.0000,1.0,65.0
2025-12-09,2392795.33,8.19,683.04,1.0000,1.0,71.0
2025-12-10,2408663.92,8.19,687.57,1.0000,1.0,72.0
2025-12-11,2414268.72,8.4,689.17,1.0000,1.0,88.0
2025-12-12,2388311.49,8.19,681.76,1.0000,1.0,73.2
2025-12-15,2384703.40,8.19,680.73,1.0000,1.0,64.8
2025-12-16,2378187.82,8.19,678.87,1.0000,1.0,55.3
2025-12-17,2352020.41,8.19,671.40,1.0000,1.0,39.3
2025-12-18,2369780.62,8.19,676.47,1.0000,1.0,41.4
2025-12-19,2384212.98,8.4,680.59,1.0000,1.0,50.4
2025-12-22,2399065.70,8.4,684.83,1.0000,1.0,53.7
2025-12-23,2410030.09,8.4,687.96,1.0000,1.0,54.5
2025-12-24,2418507.35,8.4,690.38,1.0000,1.0,56.4
2025-12-26,2418262.14,8.4,690.31,1.0000,1.0,55.1
2025-12-29,2409644.76,8.4,687.85,1.0000,1.0,54.6
2025-12-30,2406702.24,8.4,687.01,1.0000,1.0,54.3
2025-12-31,2388871.97,8.4,681.92,1.0000,1.0,44.0
2026-01-02,2393250.72,8.4,683.17,1.0000,1.0,43.5
2026-01-05,2409189.37,8.4,687.72,1.0000,1.0,56.8
2026-01-06,2423516.64,8.4,691.81,1.0000,1.0,61.9
2026-01-07,2415704.95,8.19,689.58,1.0000,1.0,61.4
2026-01-08,2415459.74,8.19,689.51,1.0000,1.0,72.8
2026-01-09,2431433.42,8.4,694.07,1.0000,1.0,72.5
2026-01-12,2435251.69,8.19,695.16,1.0000,1.0,70.2
2026-01-13,2430382.52,8.19,693.77,1.0000,1.0,63.4
2026-01-14,2418437.29,8.19,690.36,1.0000,1.0,53.6
2026-01-15,2425022.93,8.19,692.24,1.0000,1.0,52.8
2026-01-16,2422991.19,8.19,691.66,1.0000,1.0,52.0
2026-01-20,2373668.95,5.74,677.58,1.0000,1.0,38.6
2026-01-21,2401062.41,8.19,685.40,1.0000,1.0,48.5
2026-01-22,2413603.15,8.19,688.98,1.0000,1.0,57.0
2026-01-23,2414478.90,8.19,689.23,1.0000,1.0,56.1
2026-01-26,2426739.40,8.19,692.73,1.0000,1.0,55.2
2026-01-27,2436407.68,8.19,695.49,1.0000,1.0,53.9
2026-01-28,2436162.47,8.19,695.42,1.0000,1.0,56.5
2026-01-29,2431328.33,8.19,694.04,1.0000,1.0,54.9
2026-01-30,2424077.12,8.19,691.97,1.0000,1.0,47.6
2026-02-02,2436127.44,8.19,695.41,1.0000,1.0,50.3
2026-02-03,2415529.80,8.19,689.53,1.0000,1.0,45.8
2026-02-04,2403829.78,8.19,686.19,1.0000,1.0,45.9
2026-02-05,2373809.07,5.74,677.62,1.0000,1.0,37.2
2026-02-06,2419348.07,8.19,690.62,1.0000,1.0,49.3
2026-02-09,2431013.06,8.19,693.95,1.0000,1.0,63.9
2026-02-10,2424602.57,8.19,692.12,1.0000,1.0,56.3
2026-02-11,2424042.09,8.19,691.96,1.0000,1.0,53.0
2026-02-12,2386595.02,6.81,681.27,1.0000,1.0,43.4
2026-02-13,2388276.46,6.81,681.75,1.0000,1.0,40.4
2026-02-17,2392129.76,6.81,682.85,1.0000,1.0,38.6
2026-02-18,2404180.08,8.19,686.29,1.0000,1.0,42.2
2026-02-19,2397839.65,6.81,684.48,1.0000,1.0,41.9
2026-02-20,2415179.50,8.19,689.43,1.0000,1.0,48.0
2026-02-23,2390518.38,6.81,682.39,1.0000,1.0,40.1
2026-02-24,2407893.26,8.19,687.35,1.0000,1.0,48.3
2026-02-25,2428210.66,8.19,693.15,1.0000,1.0,55.2
2026-02-26,2414724.11,8.19,689.30,1.0000,1.0,59.4
2026-02-27,2403129.18,8.19,685.99,1.0000,1.0,45.6
2026-03-02,2404495.35,7.87,686.38,1.0000,1.0,42.4
2026-03-03,2383302.20,6.81,680.33,1.0000,1.0,39.1
2026-03-04,2400116.60,7.87,685.13,1.0000,1.0,44.2
2026-03-05,2386735.14,6.81,681.31,1.0000,1.0,50.0
2026-03-06,2355453.35,5.53,672.38,1.0000,2.0,42.2
2026-03-09,2376086.02,6.6,678.27,1.0000,1.0,46.5
2026-03-10,2372267.75,6.81,677.18,1.0000,1.0,42.7
2026-03-11,2369290.20,6.81,676.33,1.0000,1.0,43.4
2026-03-12,2333314.39,5.53,666.06,1.0000,1.0,32.6
2026-03-13,2320108.08,5.53,662.29,1.0000,1.0,34.2
2026-03-16,2343718.30,6.81,669.03,1.0000,1.0,36.0
2026-03-17,2349883.58,6.81,670.79,1.0000,1.0,31.8
2026-03-18,2317095.50,5.53,661.43,1.0000,1.0,29.2
2026-03-19,2311385.61,5.74,659.80,1.0000,1.0,30.0
2026-03-20,2272046.92,5.53,648.57,1.0000,1.0,25.2
2026-03-23,2295902.35,6.6,655.38,1.0000,2.0,33.8
2026-03-24,2288195.75,6.6,653.18,1.0000,2.0,28.5
2026-03-25,2300946.67,6.6,656.82,1.0000,1.0,33.5
2026-03-26,2259856.48,5.53,645.09,1.0000,2.0,32.3
2026-03-27,2221323.48,5.21,634.09,1.0000,2.0,23.1
2026-03-30,2213897.12,5.21,631.97,1.0000,2.0,22.8
2026-03-31,2278247.23,6.6,650.34,1.0000,1.0,37.1
2026-04-01,2295411.93,7.87,655.24,1.0000,1.0,44.3
2026-04-02,2297478.70,7.87,655.83,1.0000,1.0,46.5
2026-04-06,2308338.00,7.87,658.93,1.0000,1.0,44.3
2026-04-07,2309353.87,7.66,659.22,1.0000,1.0,43.3
2026-04-08,2368169.24,7.66,676.01,1.0000,0.0,57.7
2026-04-09,2381830.94,7.98,679.91,1.0000,0.0,60.4
2026-04-10,2380254.59,7.98,679.46,1.0000,0.0,68.0
2026-04-13,2403514.51,7.98,686.10,1.0000,0.0,67.9
2026-04-14,2432799.59,8.19,694.46,1.0000,0.0,72.5
2026-04-15,2451996.03,8.19,699.94,1.0000,1.0,73.0
2026-04-16,2458021.19,8.19,701.66,1.0000,1.0,83.8
2026-04-17,2487726.63,8.19,710.14,1.0000,1.0,96.8
2026-04-20,2482752.37,8.19,708.72,1.0000,1.0,97.7
2026-04-21,2466498.45,8.19,704.08,1.0000,0.0,90.2
2026-04-22,2491474.84,8.19,711.21,1.0000,1.0,90.6
2026-04-23,2481806.56,8.19,708.45,1.0000,1.0,87.0
2026-04-24,2501038.03,8.19,713.94,1.0000,0.0,87.4
2026-04-27,2505346.72,8.19,715.17,1.0000,0.0,87.6
2026-04-28,2493156.28,8.19,711.69,1.0000,0.0,79.2
2026-04-29,2492770.95,8.19,711.58,1.0000,0.0,77.6
2026-04-30,2517572.19,8.19,718.66,1.0000,0.0,80.6
2026-05-01,2524543.16,8.19,720.65,1.0000,0.0,79.1
2026-05-04,2515295.24,8.19,718.01,1.0000,0.0,71.9
2026-05-05,2535472.52,8.19,723.77,1.0000,0.0,72.1
2026-05-06,2570712.70,8.19,733.83,1.0000,0.0,75.8
2026-05-07,2562830.95,8.19,731.58,1.0000,0.0,69.1
2026-05-08,2583989.07,8.19,737.62,1.0000,0.0,73.8
2026-05-11,2589874.11,8.19,739.30,1.0000,0.0,80.5
2026-05-12,2585950.75,8.19,738.18,1.0000,0.0,76.1
2026-05-13,2600418.14,8.19,742.31,1.0000,0.0,81.9
