date,value,cash,shares,position_pct,regime,danger,drawdown,price
2022-03-24,137166.14,217.18,304,0.9984,9.26,0,-3.75,450.49
2022-03-25,137834.94,217.18,304,0.9984,9.47,0,-3.28,452.69
2022-03-28,138813.82,217.18,304,0.9984,9.79,0,-2.60,455.91
2022-03-29,140528.38,217.18,304,0.9985,9.79,0,-1.39,461.55
2022-03-30,139661.98,217.18,304,0.9984,9.79,0,-2.00,458.70
2022-03-31,137515.74,217.18,304,0.9984,9.47,1,-3.51,451.64
2022-04-01,137904.86,217.18,304,0.9984,9.79,1,-3.24,452.92
2022-04-04,139084.38,217.18,304,0.9984,9.79,0,-2.41,456.80
2022-04-05,137330.30,217.18,304,0.9984,9.47,1,-3.64,451.03
2022-04-06,135959.26,217.18,304,0.9984,9.47,1,-4.60,446.52
2022-04-07,136643.26,217.18,304,0.9984,9.47,1,-4.12,448.77
2022-04-08,136278.46,217.18,304,0.9984,9.47,1,-4.38,447.57
2022-04-11,133952.86,217.18,304,0.9984,8.4,1,-6.01,439.92
2022-04-12,133457.34,217.18,304,0.9984,8.4,1,-6.36,438.29
2022-04-13,134983.42,217.18,304,0.9984,8.4,1,-5.29,443.31
2022-04-14,133305.34,217.18,304,0.9984,7.34,1,-6.46,437.79
2022-04-18,133360.06,217.18,304,0.9984,7.34,1,-6.42,437.97
2022-04-19,135509.34,217.18,304,0.9984,8.4,1,-4.92,445.04
2022-04-20,135409.02,217.18,304,0.9984,8.4,1,-4.99,444.71
2022-04-21,133387.42,217.18,304,0.9984,7.34,1,-6.41,438.06
2022-04-22,129733.34,217.18,304,0.9983,7.13,2,-8.97,426.04
2022-04-25,130484.22,217.18,304,0.9983,6.6,2,-8.44,428.51
2022-04-26,126711.58,217.18,304,0.9983,6.81,2,-11.09,416.10
2022-04-27,127067.26,217.18,304,0.9983,6.81,1,-10.84,417.27
2022-04-28,130271.42,217.18,304,0.9983,8.19,1,-8.59,427.81
2022-04-29,125465.18,217.18,304,0.9983,6.81,2,-11.96,412.00
2022-05-02,126219.10,217.18,304,0.9983,6.81,2,-11.43,414.48
2022-05-03,126796.70,217.18,304,0.9983,6.6,1,-11.03,416.38
2022-05-04,130651.42,217.18,304,0.9983,9.04,1,-8.32,429.06
2022-05-05,126015.42,217.18,304,0.9983,6.81,1,-11.58,413.81
2022-05-06,125264.54,217.18,304,0.9983,6.81,1,-12.10,411.34
2022-05-09,121260.86,217.18,304,0.9982,6.81,3,-14.91,398.17
2022-05-10,121540.54,217.18,304,0.9982,6.81,1,-14.72,399.09
2022-05-11,119613.18,217.18,304,0.9982,6.81,2,-16.07,392.75
2022-05-12,119488.54,217.18,304,0.9982,6.81,2,-16.16,392.34
2022-05-13,122340.06,217.18,304,0.9982,8.19,1,-14.16,401.72
2022-05-16,121844.54,217.18,304,0.9982,7.98,1,-14.50,400.09
2022-05-17,124346.46,217.18,304,0.9983,7.77,1,-12.75,408.32
2022-05-18,119342.62,217.18,304,0.9982,6.81,1,-16.26,391.86
2022-05-19,118613.02,217.18,304,0.9982,7.13,1,-16.77,389.46
2022-05-20,118664.70,217.18,304,0.9982,7.13,2,-16.74,389.63
2022-05-23,120880.86,217.18,304,0.9982,8.19,1,-15.18,396.92
2022-05-24,119959.74,217.18,304,0.9982,8.19,2,-15.83,393.89
2022-05-25,121017.66,217.18,304,0.9982,7.34,1,-15.08,397.37
2022-05-26,123431.42,217.18,304,0.9982,7.34,1,-13.39,405.31
2022-05-27,126456.22,217.18,304,0.9983,8.83,0,-11.27,415.26
2022-05-31,125747.90,217.18,304,0.9983,8.83,1,-11.77,412.93
2022-06-01,124732.54,217.18,304,0.9983,8.83,1,-12.48,409.59
2022-06-02,127103.74,217.18,304,0.9983,9.26,0,-10.81,417.39
2022-06-03,125021.34,217.18,304,0.9983,9.04,1,-12.28,410.54
2022-06-06,125401.34,217.18,304,0.9983,8.83,1,-12.01,411.79
2022-06-07,126602.14,217.18,304,0.9983,9.04,1,-11.17,415.74
2022-06-08,125228.06,217.18,304,0.9983,9.26,1,-12.13,411.22
2022-06-09,122254.94,217.18,304,0.9982,7.77,2,-14.22,401.44
2022-06-10,118716.38,217.18,304,0.9982,6.7,2,-16.70,389.80
2022-06-13,114217.18,217.18,304,0.9981,6.81,3,-19.86,375.00
2022-06-14,113656.48,113656.48,0,0.0000,5.96,3,-20.25,373.87
2022-06-15,113656.48,275.68,299,0.9976,7.13,1,-20.25,379.20
2022-06-16,109904.03,275.68,299,0.9975,6.81,3,-22.88,366.65
2022-06-17,109667.82,275.68,299,0.9975,6.81,2,-23.05,365.86
2022-06-21,112421.61,275.68,299,0.9975,7.87,1,-21.12,375.07
2022-06-22,112218.29,275.68,299,0.9975,8.19,1,-21.26,374.39
2022-06-23,113315.62,275.68,299,0.9976,8.19,1,-20.49,378.06
2022-06-24,116909.60,275.68,299,0.9976,9.26,1,-17.97,390.08
2022-06-27,116464.09,275.68,299,0.9976,9.26,1,-18.28,388.59
2022-06-28,114090.03,275.68,299,0.9976,8.19,1,-19.95,380.65
2022-06-29,113997.34,275.68,299,0.9976,8.19,1,-20.01,380.34
2022-06-30,113073.43,275.68,299,0.9976,8.19,1,-20.66,377.25
2022-07-01,114266.44,275.68,299,0.9976,7.98,1,-19.82,381.24
2022-07-05,114481.72,275.68,299,0.9976,7.77,1,-19.67,381.96
2022-07-06,114867.43,275.68,299,0.9976,7.77,1,-19.40,383.25
2022-07-07,116583.69,275.68,299,0.9976,8.83,1,-18.20,388.99
2022-07-08,116488.01,275.68,299,0.9976,9.47,1,-18.26,388.67
2022-07-11,115160.45,275.68,299,0.9976,9.26,1,-19.19,384.23
2022-07-12,114143.85,275.68,299,0.9976,8.83,1,-19.91,380.83
2022-07-13,113545.85,275.68,299,0.9976,8.83,2,-20.33,378.83
2022-07-14,113270.77,275.68,299,0.9976,8.83,2,-20.52,377.91
2022-07-15,115429.55,275.68,299,0.9976,9.47,1,-19.01,385.13
2022-07-18,114478.73,275.68,299,0.9976,9.04,1,-19.67,381.95
2022-07-19,117564.41,275.68,299,0.9977,9.04,1,-17.51,392.27
