date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-10-30,105124.83,305.49,321,0.9971,6.81,1,-4.60,326.54
2020-11-02,106299.69,305.49,321,0.9971,7.87,1,-3.54,330.20
2020-11-03,108171.12,305.49,321,0.9972,7.87,1,-1.84,336.03
2020-11-04,110581.83,305.49,321,0.9972,9.26,1,0.00,343.54
2020-11-05,112732.53,305.49,321,0.9973,9.26,0,0.00,350.24
2020-11-06,112706.85,305.49,321,0.9973,9.47,0,-0.02,350.16
2020-11-09,114119.25,305.49,321,0.9973,9.26,0,0.00,354.56
2020-11-10,113952.33,305.49,321,0.9973,9.47,0,-0.15,354.04
2020-11-11,114796.56,305.49,321,0.9973,9.47,0,0.00,356.67
2020-11-12,113685.90,305.49,321,0.9973,9.26,0,-0.97,353.21
2020-11-13,115255.59,305.49,321,0.9973,9.47,0,0.00,358.10
2020-11-16,116690.46,305.49,321,0.9974,9.47,0,0.00,362.57
2020-11-17,116064.51,305.49,321,0.9974,9.47,0,-0.54,360.62
2020-11-18,114671.37,305.49,321,0.9973,9.47,1,-1.73,356.28
2020-11-19,115152.87,305.49,321,0.9973,9.47,0,-1.32,357.78
2020-11-20,114366.42,305.49,321,0.9973,9.47,1,-1.99,355.33
2020-11-23,115050.15,305.49,321,0.9973,9.47,1,-1.41,357.46
2020-11-24,116899.11,305.49,321,0.9974,9.47,0,0.00,363.22
2020-11-25,116719.35,305.49,321,0.9974,9.47,0,-0.15,362.66
2020-11-27,117043.56,305.49,321,0.9974,9.47,0,0.00,363.67
2020-11-30,116526.75,305.49,321,0.9974,9.47,1,-0.44,362.06
2020-12-01,117797.91,305.49,321,0.9974,8.94,0,0.00,366.02
2020-12-02,118045.08,305.49,321,0.9974,8.94,0,0.00,366.79
2020-12-03,118012.98,305.49,321,0.9974,8.94,0,-0.03,366.69
2020-12-04,119027.34,305.49,321,0.9974,8.94,0,0.00,369.85
2020-12-07,118783.38,305.49,321,0.9974,9.47,0,-0.20,369.09
2020-12-08,119130.06,305.49,321,0.9974,9.47,0,0.00,370.17
2020-12-09,118064.34,305.49,321,0.9974,9.47,1,-0.89,366.85
2020-12-10,118025.82,305.49,321,0.9974,9.47,1,-0.93,366.73
2020-12-11,117887.79,305.49,321,0.9974,8.94,1,-1.04,366.30
2020-12-14,117361.35,305.49,321,0.9974,8.94,1,-1.48,364.66
2020-12-15,118943.88,305.49,321,0.9974,8.94,1,-0.16,369.59
2020-12-16,119130.06,305.49,321,0.9974,8.94,1,0.00,370.17
2020-12-17,119794.53,305.49,321,0.9974,8.94,0,0.00,372.24
2020-12-18,118812.27,305.49,321,0.9974,8.94,1,-0.82,369.18
2020-12-21,118083.06,118083.06,0,0.0000,8.72,2,-1.43,367.86
2020-12-22,118083.06,199.02,321,0.9983,8.94,1,-1.43,367.24
2020-12-23,118188.99,199.02,321,0.9983,9.47,1,-1.34,367.57
2020-12-24,118648.02,199.02,321,0.9983,9.47,1,-0.96,369.00
2020-12-28,119665.59,199.02,321,0.9983,9.47,1,-0.11,372.17
2020-12-29,119437.68,199.02,321,0.9983,9.47,1,-0.30,371.46
2020-12-30,119607.81,199.02,321,0.9983,9.47,1,-0.16,371.99
2020-12-31,120214.50,199.02,321,0.9983,9.47,1,0.00,373.88
2021-01-04,118381.59,118381.59,0,0.0000,9.26,2,-1.52,368.79
2021-01-05,118381.59,298.65,318,0.9975,8.72,1,-1.52,371.33
2021-01-06,119087.55,298.65,318,0.9975,8.72,1,-0.94,373.55
2021-01-07,120852.45,298.65,318,0.9975,8.94,0,0.00,379.10
2021-01-08,121539.33,298.65,318,0.9975,8.94,0,0.00,381.26
2021-01-11,120722.07,298.65,318,0.9975,8.94,1,-0.67,378.69
2021-01-12,120747.51,298.65,318,0.9975,8.94,1,-0.65,378.77
2021-01-13,121071.87,298.65,318,0.9975,8.94,1,-0.38,379.79
2021-01-14,120648.93,298.65,318,0.9975,8.94,1,-0.73,378.46
2021-01-15,119771.25,298.65,318,0.9975,7.66,1,-1.45,375.70
2021-01-19,120709.35,298.65,318,0.9975,7.66,1,-0.68,378.65
2021-01-20,122375.67,298.65,318,0.9976,7.66,0,0.00,383.89
2021-01-21,122486.97,298.65,318,0.9976,7.66,0,0.00,384.24
2021-01-22,122054.49,298.65,318,0.9976,7.66,1,-0.35,382.88
2021-01-25,122534.67,298.65,318,0.9976,7.66,1,0.00,384.39
2021-01-26,122343.87,298.65,318,0.9976,7.66,1,-0.16,383.79
2021-01-27,119062.38,119062.38,0,0.0000,6.06,2,-2.83,374.41
2021-01-28,119062.38,108.93,315,0.9991,7.13,1,-2.83,377.63
2021-01-29,116572.05,116572.05,0,0.0000,5.0,1,-4.87,370.07
2021-02-01,116572.05,316.98,309,0.9973,7.13,1,-4.87,376.23
2021-02-02,118215.93,316.98,309,0.9973,7.45,1,-3.52,381.55
2021-02-03,118308.63,316.98,309,0.9973,7.66,1,-3.45,381.85
2021-02-04,119649.69,316.98,309,0.9974,7.66,0,-2.35,386.19
2021-02-05,120119.37,316.98,309,0.9974,7.66,0,-1.97,387.71
2021-02-08,120984.57,316.98,309,0.9974,7.66,0,-1.27,390.51
2021-02-09,120904.23,316.98,309,0.9974,7.66,0,-1.33,390.25
2021-02-10,120851.70,316.98,309,0.9974,7.66,0,-1.37,390.08
2021-02-11,121046.37,316.98,309,0.9974,7.66,1,-1.21,390.71
2021-02-12,121642.74,316.98,309,0.9974,7.98,0,-0.73,392.64
2021-02-16,121537.68,316.98,309,0.9974,7.66,1,-0.81,392.30
2021-02-17,121565.49,316.98,309,0.9974,7.66,1,-0.79,392.39
2021-02-18,121049.46,316.98,309,0.9974,7.66,1,-1.21,390.72
2021-02-19,120836.25,316.98,309,0.9974,7.66,1,-1.39,390.03
2021-02-22,119909.25,316.98,309,0.9974,7.66,1,-2.14,387.03
2021-02-23,120054.48,316.98,309,0.9974,7.66,1,-2.02,387.50
2021-02-24,121373.91,316.98,309,0.9974,7.66,1,-0.95,391.77
2021-02-25,118139.97,118139.97,0,0.0000,7.45,2,-3.59,382.33
2021-02-26,118139.97,118139.97,0,0.0000,6.38,2,-3.59,380.36
2021-03-01,118139.97,97.23,303,0.9992,7.66,1,-3.59,389.58
2021-03-02,117218.85,97.23,303,0.9992,7.66,1,-4.34,386.54
2021-03-03,115667.49,97.23,303,0.9992,6.38,1,-5.60,381.42
2021-03-04,114140.10,114140.10,0,0.0000,5.32,1,-6.85,376.70
2021-03-05,114140.10,201.99,297,0.9982,6.6,1,-6.85,383.63
2021-03-08,113572.83,201.99,297,0.9982,6.38,1,-7.31,381.72
2021-03-09,115191.48,201.99,297,0.9982,7.66,1,-5.99,387.17
2021-03-10,115907.25,201.99,297,0.9983,7.66,1,-5.41,389.58
2021-03-11,117080.40,201.99,297,0.9983,7.66,1,-4.45,393.53
2021-03-12,117237.81,201.99,297,0.9983,7.66,1,-4.32,394.06
2021-03-15,117935.76,201.99,297,0.9983,7.66,0,-3.75,396.41
2021-03-16,117787.26,201.99,297,0.9983,7.98,1,-3.87,395.91
2021-03-17,118188.21,201.99,297,0.9983,7.98,0,-3.55,397.26
2021-03-18,116471.55,201.99,297,0.9983,7.66,1,-4.95,391.48
2021-03-19,115877.55,201.99,297,0.9983,8.19,1,-5.43,389.48
2021-03-22,116801.22,201.99,297,0.9983,8.51,1,-4.68,392.59
2021-03-23,115883.49,201.99,297,0.9983,8.19,1,-5.43,389.50
2021-03-24,115295.43,201.99,297,0.9982,8.19,1,-5.91,387.52
2021-03-25,115942.89,201.99,297,0.9983,8.51,1,-5.38,389.70
2021-03-26,117808.05,201.99,297,0.9983,8.51,1,-3.86,395.98
2021-03-29,117748.65,201.99,297,0.9983,8.19,1,-3.91,395.78
2021-03-30,117436.80,201.99,297,0.9983,7.66,1,-4.16,394.73
2021-03-31,117912.00,201.99,297,0.9983,8.51,1,-3.77,396.33
2021-04-01,119183.16,201.99,297,0.9983,8.51,0,-2.74,400.61
2021-04-05,120890.91,201.99,297,0.9983,8.51,0,-1.34,406.36
2021-04-06,120819.63,201.99,297,0.9983,9.79,0,-1.40,406.12
2021-04-07,120959.22,201.99,297,0.9983,9.79,0,-1.29,406.59
2021-04-08,121532.43,201.99,297,0.9983,9.79,0,-0.82,408.52
2021-04-09,122414.52,201.99,297,0.9983,9.79,0,-0.10,411.49
2021-04-12,122459.07,201.99,297,0.9984,9.79,0,-0.06,411.64
2021-04-13,122821.41,201.99,297,0.9984,8.51,0,0.00,412.86
2021-04-14,122402.64,201.99,297,0.9983,7.98,0,-0.34,411.45
2021-04-15,123715.38,201.99,297,0.9984,8.51,0,0.00,415.87
2021-04-16,124128.21,201.99,297,0.9984,7.98,0,0.00,417.26
2021-04-19,123519.36,201.99,297,0.9984,7.98,0,-0.49,415.21
2021-04-20,122616.48,201.99,297,0.9984,7.98,1,-1.22,412.17
2021-04-21,123774.78,201.99,297,0.9984,7.98,0,-0.28,416.07
2021-04-22,122646.18,201.99,297,0.9984,7.98,1,-1.19,412.27
2021-04-23,123973.77,201.99,297,0.9984,7.98,1,-0.12,416.74
2021-04-26,124232.16,201.99,297,0.9984,7.98,1,0.00,417.61
2021-04-27,124205.43,201.99,297,0.9984,7.98,1,-0.02,417.52
2021-04-28,124169.79,201.99,297,0.9984,7.98,1,-0.05,417.40
2021-04-29,124959.81,201.99,297,0.9984,7.98,0,0.00,420.06
2021-04-30,124140.09,201.99,297,0.9984,7.98,1,-0.66,417.30
2021-05-03,124407.39,201.99,297,0.9984,7.98,1,-0.44,418.20
2021-05-04,123641.13,201.99,297,0.9984,7.98,1,-1.06,415.62
2021-05-05,123679.74,201.99,297,0.9984,7.98,1,-1.02,415.75
2021-05-06,124665.78,201.99,297,0.9984,7.98,1,-0.24,419.07
2021-05-07,125571.63,201.99,297,0.9984,7.98,1,0.00,422.12
2021-05-10,124330.17,201.99,297,0.9984,7.98,1,-0.99,417.94
2021-05-11,123222.36,201.99,297,0.9984,6.6,1,-1.87,414.21
2021-05-12,120406.77,120406.77,0,0.0000,5.32,2,-4.11,405.41
2021-05-13,120406.77,194.73,293,0.9984,6.6,1,-4.11,410.28
2021-05-14,122252.67,194.73,293,0.9984,7.98,1,-2.64,416.58
2021-05-17,121942.09,194.73,293,0.9984,7.98,1,-2.89,415.52
2021-05-18,120893.15,194.73,293,0.9984,6.6,1,-3.73,411.94
2021-05-19,120576.71,194.73,293,0.9984,6.6,1,-3.98,410.86
2021-05-20,121871.77,194.73,293,0.9984,7.66,1,-2.95,415.28
2021-05-21,121772.15,194.73,293,0.9984,7.66,1,-3.03,414.94
2021-05-24,123011.54,194.73,293,0.9984,7.98,1,-2.04,419.17
2021-05-25,122739.05,194.73,293,0.9984,7.98,1,-2.26,418.24
2021-05-26,122982.24,194.73,293,0.9984,7.98,1,-2.06,419.07
2021-05-27,123046.70,194.73,293,0.9984,7.98,1,-2.01,419.29
2021-05-28,123266.45,194.73,293,0.9984,7.98,1,-1.84,420.04
2021-06-01,123158.04,194.73,293,0.9984,7.98,1,-1.92,419.67
2021-06-02,123351.42,194.73,293,0.9984,7.98,1,-1.77,420.33
2021-06-03,122894.34,194.73,293,0.9984,8.51,1,-2.13,418.77
2021-06-04,124016.53,194.73,293,0.9984,7.98,1,-1.24,422.60
2021-06-07,123896.40,194.73,293,0.9984,8.51,1,-1.33,422.19
2021-06-08,123922.77,194.73,293,0.9984,8.51,1,-1.31,422.28
2021-06-09,123738.18,194.73,293,0.9984,8.51,1,-1.46,421.65
2021-06-10,124312.46,194.73,293,0.9984,8.51,1,-1.00,423.61
2021-06-11,124517.56,194.73,293,0.9984,7.98,1,-0.84,424.31
2021-06-14,124795.91,194.73,293,0.9984,7.98,1,-0.62,425.26
2021-06-15,124567.37,194.73,293,0.9984,7.98,1,-0.80,424.48
2021-06-16,123872.96,194.73,293,0.9984,7.98,1,-1.35,422.11
