date,value,regime,price,position_pct,danger,rsi
2020-01-02,1000000.00,10.0,324.87,0.9999,1,50.0
2020-01-03,992428.12,10.0,322.41,0.9999,1,50.0
2020-01-06,996214.06,10.0,323.64,0.9999,1,50.0
2020-01-07,993413.08,9.47,322.73,0.9999,1,50.0
2020-01-08,998707.24,10.0,324.45,0.9999,1,50.0
2020-01-09,1005478.84,10.0,326.65,1.0000,1,50.0
2020-01-10,1002585.52,10.0,325.71,0.9999,1,50.0
2020-01-13,1009480.24,10.0,327.95,1.0000,1,50.0
2020-01-14,1007941.24,10.0,327.45,1.0000,1,50.0
2020-01-15,1010218.96,10.0,328.19,1.0000,1,50.0
2020-01-16,1018621.90,10.0,330.92,1.0000,0,50.0
2020-01-17,1021792.24,10.0,331.95,1.0000,0,50.0
2020-01-21,1019791.54,10.0,331.30,1.0000,1,50.0
2020-01-22,1019914.66,10.0,331.34,1.0000,1,50.0
2020-01-23,1021084.30,10.0,331.72,1.0000,1,50.0
2020-01-24,1012004.20,10.0,328.77,1.0000,1,50.0
2020-01-27,995783.14,8.72,323.50,0.9999,1,50.0
2020-01-28,1006217.56,9.79,326.89,1.0000,1,50.0
2020-01-29,1005386.50,9.79,326.62,1.0000,1,50.0
2020-01-30,1008649.18,9.79,327.68,1.0000,1,50.0
2020-01-31,990335.08,7.66,321.73,0.9999,1,42.7
2020-02-03,997691.50,8.72,324.12,0.9999,1,43.0
2020-02-04,1012896.82,9.79,329.06,1.0000,1,52.5
2020-02-05,1024593.22,9.79,332.86,1.0000,1,56.7
2020-02-06,1028040.58,10.0,333.98,1.0000,1,54.6
2020-02-07,1022561.74,9.79,332.20,1.0000,1,50.4
2020-02-10,1030195.18,9.79,334.68,1.0000,1,54.7
2020-02-11,1031980.42,9.79,335.26,1.0000,1,55.4
2020-02-12,1038628.90,10.0,337.42,1.0000,0,57.5
2020-02-13,1037520.82,10.0,337.06,1.0000,1,61.7
2020-02-14,1039182.94,10.0,337.60,1.0000,1,72.9
2020-02-18,1036505.08,10.0,336.73,1.0000,1,67.4
2020-02-19,1041460.66,10.0,338.34,1.0000,1,69.8
2020-02-20,1037182.24,9.79,336.95,1.0000,1,65.5
2020-02-21,1026501.58,9.26,333.48,1.0000,1,71.4
2020-02-24,992458.90,6.6,322.42,0.9999,2,47.6
2020-02-25,962386.84,7.13,312.65,0.9999,3,30.0
2020-02-26,958847.14,6.6,311.50,0.9999,3,22.1
2020-02-27,915785.92,6.28,297.51,0.9999,4,14.4
2020-02-28,911938.42,6.81,296.26,0.9999,4,14.5
2020-03-02,951429.16,7.34,309.09,0.9999,1,29.0
2020-03-03,924188.86,6.28,300.24,0.9999,2,24.7
2020-03-04,963033.22,7.34,312.86,0.9999,1,34.6
2020-03-05,931022.02,6.28,302.46,0.9999,2,30.7
2020-03-06,915632.02,6.28,297.46,0.9999,3,28.7
2020-03-09,844079.94,5.96,274.23,0.0000,3,23.2
2020-03-10,844079.94,7.02,288.42,0.0000,2,30.7
2020-03-11,844079.94,5.96,274.36,0.0000,3,27.9
2020-03-12,844079.94,5.96,248.11,0.0000,3,24.1
2020-03-13,844079.94,5.74,269.32,0.0000,2,34.8
2020-03-16,844079.94,5.74,239.85,0.0000,3,31.3
2020-03-17,844079.94,5.74,252.80,0.0000,2,35.8
2020-03-18,844079.94,5.74,240.00,0.0000,2,36.0
2020-03-19,844079.94,5.74,240.51,0.0000,2,36.4
2020-03-20,844079.94,5.74,228.80,0.0000,2,30.2
2020-03-23,844079.94,5.74,222.95,0.0000,2,30.7
2020-03-24,844079.94,4.47,243.15,0.0000,2,33.2
2020-03-25,844079.94,5.53,246.79,0.0000,2,36.2
2020-03-26,844079.94,5.53,261.20,0.0000,1,41.4
2020-03-27,844079.94,5.32,253.42,0.0000,1,44.7
2020-03-30,844079.94,6.06,261.65,0.9997,1,42.9
2020-03-31,831502.44,5.85,257.75,0.9997,1,45.4
2020-04-01,794092.44,6.91,246.15,0.9997,2,49.4
2020-04-02,812410.44,7.13,251.83,0.9997,1,44.1
2020-04-03,800671.44,7.13,248.19,0.9997,1,53.4
2020-04-06,854432.19,8.4,264.86,0.9997,1,54.8
2020-04-07,855302.94,8.62,265.13,0.9997,1,61.0
2020-04-08,884005.44,8.62,274.03,0.9997,0,63.7
2020-04-09,897453.69,8.62,278.20,0.9997,0,71.5
2020-04-13,889262.19,8.62,275.66,0.9997,1,73.6
2020-04-14,915481.44,8.62,283.79,0.9997,0,70.4
2020-04-15,896034.69,8.62,277.76,0.9997,1,65.2
2020-04-16,900356.19,8.62,279.10,0.9997,1,60.1
2020-04-17,924672.69,8.62,286.64,0.9997,1,68.7
2020-04-20,908386.44,8.62,281.59,0.9997,2,61.7
2020-04-21,880812.69,8.62,273.04,0.9997,2,58.5
2020-04-22,900356.19,8.94,279.10,0.9997,0,69.5
2020-04-23,900291.69,8.94,279.08,0.9997,0,67.3
2020-04-24,912836.94,8.94,282.97,0.9997,0,72.0
2020-04-27,925994.94,8.94,287.05,0.9997,1,66.7
2020-04-28,921737.94,8.94,285.73,0.9997,1,65.2
2020-04-29,945860.94,8.94,293.21,0.9997,2,64.5
2020-04-30,937056.69,8.94,290.48,0.9997,1,59.5
2020-05-01,912256.44,8.94,282.79,0.9997,2,55.1
2020-05-04,914771.94,7.98,283.57,0.9997,2,49.8
2020-05-05,923221.44,8.19,286.19,0.9997,0,57.1
2020-05-06,916964.94,8.19,284.25,0.9997,1,54.3
2020-05-07,928026.69,7.98,287.68,0.9997,0,50.9
2020-05-08,943377.69,8.3,292.44,0.9997,1,59.8
2020-05-11,943571.19,8.72,292.50,0.9997,1,70.8
2020-05-12,924769.44,8.4,286.67,0.9997,1,58.1
2020-05-13,908418.69,7.13,281.60,0.9997,2,52.4
2020-05-14,919286.94,8.19,284.97,0.9997,1,52.0
2020-05-15,923511.69,8.4,286.28,0.9997,1,49.2
2020-05-18,951633.69,8.51,295.00,0.9997,0,58.3
2020-05-19,941861.94,8.19,291.97,0.9997,0,48.8
2020-05-20,957857.94,8.51,296.93,0.9997,0,56.0
2020-05-21,951246.69,8.51,294.88,0.9997,0,62.6
2020-05-22,953052.69,8.51,295.44,0.9997,0,62.4
2020-05-26,964791.69,8.51,299.08,0.9997,0,63.2
2020-05-27,979142.94,8.51,303.53,0.9997,0,68.8
2020-05-28,977336.94,8.72,302.97,0.9997,1,65.8
2020-05-29,981690.69,8.51,304.32,0.9997,0,63.2
2020-06-01,985657.44,9.26,305.55,0.9997,1,64.1
2020-06-02,993816.69,9.26,308.08,0.9997,0,75.0
2020-06-03,1007039.19,8.72,312.18,0.9997,0,86.5
2020-06-04,1004394.69,9.26,311.36,0.9997,0,83.6
2020-06-05,1030130.19,9.47,319.34,0.9997,1,86.0
2020-06-08,1042578.69,9.26,323.20,0.9998,0,84.3
2020-06-09,1034806.44,9.26,320.79,0.9998,1,85.6
2020-06-10,1029033.69,9.26,319.00,0.9997,1,79.6
2020-06-11,969725.94,7.87,300.61,0.9997,2,55.3
2020-06-12,981335.94,8.94,304.21,0.9997,1,57.7
2020-06-15,990494.94,8.94,307.05,0.9997,1,57.1
2020-06-16,1009554.69,8.94,312.96,0.9997,0,58.2
2020-06-17,1005362.19,8.94,311.66,0.9997,1,57.5
2020-06-18,1005749.19,8.94,311.78,0.9997,1,56.6
2020-06-19,995622.69,8.94,308.64,0.9997,1,52.6
2020-06-22,1002008.19,8.94,310.62,0.9997,1,52.2
2020-06-23,1006619.94,8.94,312.05,0.9997,1,49.9
2020-06-24,980948.94,7.87,304.09,0.9997,2,44.2
2020-06-25,991462.44,7.87,307.35,0.9997,1,39.7
2020-06-26,967919.94,6.81,300.05,0.9997,1,31.2
2020-06-29,982142.19,7.87,304.46,0.9997,1,37.1
2020-06-30,994719.69,7.87,308.36,0.9997,1,41.9
2020-07-01,1001685.69,9.26,310.52,0.9997,1,60.0
2020-07-02,1007200.44,9.26,312.23,0.9997,1,58.5
2020-07-06,1022744.94,9.26,317.05,0.9997,0,60.1
2020-07-07,1012199.19,9.26,313.78,0.9997,1,50.9
2020-07-08,1019939.19,9.26,316.18,0.9997,0,54.7
2020-07-09,1014134.19,9.26,314.38,0.9997,2,52.6
2020-07-10,1024486.44,9.26,317.59,0.9997,0,59.0
2020-07-13,1015617.69,8.94,314.84,0.9997,2,54.2
2020-07-14,1028775.69,9.26,318.92,0.9997,0,56.5
2020-07-15,1038224.94,9.26,321.85,0.9998,0,68.5
2020-07-16,1034806.44,9.26,320.79,0.9998,0,64.7
2020-07-17,1037805.69,9.26,321.72,0.9998,0,77.5
2020-07-20,1046190.69,9.47,324.32,0.9998,0,76.4
2020-07-21,1048415.94,9.47,325.01,0.9998,0,74.2
2020-07-22,1054382.19,9.47,326.86,0.9998,0,74.0
2020-07-23,1041804.69,9.26,322.96,0.9998,1,64.8
2020-07-24,1035096.69,9.26,320.88,0.9998,2,55.7
2020-07-27,1042643.19,9.47,323.22,0.9998,1,64.5
2020-07-28,1036031.94,9.26,321.17,0.9998,2,57.7
2020-07-29,1048770.69,9.47,325.12,0.9998,1,65.6
2020-07-30,1045029.69,9.47,323.96,0.9998,1,59.8
2020-07-31,1053285.69,9.47,326.52,0.9998,1,68.1
2020-08-03,1060606.44,9.47,328.79,0.9998,0,66.2
2020-08-04,1064702.19,9.47,330.06,0.9998,0,64.3
2020-08-05,1071313.44,9.47,332.11,0.9998,0,69.1
2020-08-06,1078472.94,9.47,334.33,0.9998,0,70.3
2020-08-07,1079246.94,9.47,334.57,0.9998,0,67.9
2020-08-10,1082471.94,9.47,335.57,0.9998,0,68.2
2020-08-11,1073538.69,9.47,332.80,0.9998,1,59.9
2020-08-12,1088502.69,9.47,337.44,0.9998,0,73.7
2020-08-13,1086535.44,9.47,336.83,0.9998,0,77.4
2020-08-14,1086567.69,9.47,336.84,0.9998,0,75.4
2020-08-17,1090018.44,9.47,337.91,0.9998,0,82.4
2020-08-18,1092372.69,8.94,338.64,0.9998,0,79.9
2020-08-19,1087825.44,8.94,337.23,0.9998,1,79.0
2020-08-20,1091211.69,8.94,338.28,0.9998,1,77.6
2020-08-21,1095081.69,9.47,339.48,0.9998,1,76.4
2020-08-24,1106175.69,9.47,342.92,0.9998,0,78.7
2020-08-25,1110045.69,9.47,344.12,0.9998,0,77.8
2020-08-26,1121171.94,9.47,347.57,0.9998,0,79.0
2020-08-27,1123622.94,9.47,348.33,0.9998,0,79.5
2020-08-28,1130879.19,9.47,350.58,0.9998,0,80.5
2020-08-31,1126783.44,9.26,349.31,0.9998,1,85.8
2020-09-01,1137393.69,9.26,352.60,0.9998,1,84.9
2020-09-02,1153841.19,9.26,357.70,0.9998,1,89.8
2020-09-03,1114141.44,8.94,345.39,0.9998,2,61.1
2020-09-04,1105046.94,7.87,342.57,0.9998,2,55.8
2020-09-08,1074860.94,6.81,333.21,0.9998,2,44.4
2020-09-09,1096081.44,8.19,339.79,0.9998,2,52.4
2020-09-10,1077053.94,7.13,333.89,0.9998,2,46.3
2020-09-11,1077602.19,7.13,334.06,0.9998,2,45.3
2020-09-14,1091792.19,8.19,338.46,0.9998,2,46.2
2020-09-15,1097306.94,8.19,340.17,0.9998,2,46.7
2020-09-16,1092953.19,8.19,338.82,0.9998,2,42.4
2020-09-17,1083342.69,8.19,335.84,0.9998,2,39.5
2020-09-18,1066604.94,6.6,330.65,0.9998,2,34.0
2020-09-21,1054736.94,6.6,326.97,0.9998,3,32.8
2020-09-22,1065476.19,7.66,330.30,0.9998,2,32.8
2020-09-23,1040772.69,7.13,322.64,0.9998,2,24.0
2020-09-24,1043546.19,6.6,323.50,0.9998,2,30.5
2020-09-25,1060412.94,7.66,328.73,0.9998,1,38.2
2020-09-28,1078021.44,7.66,334.19,0.9998,1,50.9
2020-09-29,1072151.94,7.66,332.37,0.9998,1,42.5
2020-09-30,1080278.94,7.66,334.89,0.9998,1,51.1
2020-10-01,1087212.69,8.72,337.04,0.9998,1,53.1
2020-10-02,1076892.69,8.72,333.84,0.9998,2,45.1
2020-10-05,1095984.69,7.45,339.76,0.9998,2,49.6
2020-10-06,1080407.94,7.45,334.93,0.9998,2,46.5
2020-10-07,1099209.69,7.45,340.76,0.9998,2,54.3
2020-10-08,1108949.19,7.45,343.78,0.9998,0,61.8
2020-10-09,1118849.94,7.45,346.85,0.9998,0,68.1
2020-10-12,1136845.44,7.45,352.43,0.9998,0,69.4
2020-10-13,1129427.94,7.45,350.13,0.9998,0,76.5
2020-10-14,1122332.94,7.45,347.93,0.9998,0,73.0
2020-10-15,1120946.19,7.98,347.50,0.9998,2,69.4
2020-10-16,1120268.94,7.98,347.29,0.9998,2,65.2
2020-10-19,1103240.94,9.26,342.01,0.9998,2,60.4
2020-10-20,1107659.19,9.26,343.38,0.9998,2,59.4
2020-10-21,1105562.94,9.26,342.73,0.9998,2,56.5
2020-10-22,1111625.94,9.26,344.61,0.9998,2,62.6
2020-10-23,1115399.19,9.26,345.78,0.9998,1,58.0
2020-10-26,1094791.44,7.87,339.39,0.9998,2,55.7
2020-10-27,1091018.19,7.87,338.22,0.9998,2,46.3
2020-10-28,1053737.19,6.81,326.66,0.9998,2,30.2
2020-10-29,1064444.19,7.87,329.98,0.9998,1,30.6
2020-10-30,1053350.19,6.81,326.54,0.9998,1,18.7
2020-11-02,1065153.69,7.87,330.20,0.9998,1,26.7
2020-11-03,1083955.44,7.87,336.03,0.9998,1,37.2
2020-11-04,1108175.19,9.26,343.54,0.9998,1,46.3
2020-11-05,1129782.69,9.26,350.24,0.9998,0,52.5
2020-11-06,1129524.69,9.47,350.16,0.9998,0,57.4
2020-11-09,1143714.69,9.26,354.56,0.9998,0,59.7
2020-11-10,1142037.69,9.47,354.04,0.9998,0,59.8
2020-11-11,1150519.44,9.47,356.67,0.9998,0,60.3
2020-11-12,1139360.94,9.26,353.21,0.9998,0,56.1
2020-11-13,1155131.19,9.47,358.10,0.9998,0,65.8
2020-11-16,1169546.94,9.47,362.57,0.9998,0,69.5
2020-11-17,1163258.19,9.47,360.62,0.9998,0,82.1
2020-11-18,1149261.69,9.47,356.28,0.9998,1,74.4
2020-11-19,1154099.19,9.47,357.78,0.9998,0,80.1
2020-11-20,1146197.94,9.47,355.33,0.9998,1,74.8
2020-11-23,1153067.19,9.47,357.46,0.9998,1,72.8
2020-11-24,1171643.19,9.47,363.22,0.9998,0,71.7
2020-11-25,1169837.19,9.47,362.66,0.9998,0,65.9
2020-11-27,1173094.44,9.47,363.67,0.9998,0,66.9
2020-11-30,1167902.19,9.47,362.06,0.9998,1,60.1
2020-12-01,1180673.19,8.94,366.02,0.9998,0,64.7
2020-12-02,1183156.44,8.94,366.79,0.9998,0,63.0
2020-12-03,1182833.94,8.94,366.69,0.9998,0,69.0
2020-12-04,1193024.94,8.94,369.85,0.9998,0,67.4
2020-12-07,1190573.94,9.47,369.09,0.9998,0,60.8
2020-12-08,1194056.94,9.47,370.17,0.9998,0,66.4
2020-12-09,1183349.94,9.47,366.85,0.9998,1,68.8
2020-12-10,1182962.94,9.47,366.73,0.9998,1,66.7
2020-12-11,1181576.19,8.94,366.30,0.9998,1,72.1
2020-12-14,1176287.19,8.94,364.66,0.9998,1,64.8
2020-12-15,1192186.44,8.94,369.59,0.9998,1,63.6
2020-12-16,1194056.94,8.94,370.17,0.9998,1,66.0
2020-12-17,1200732.69,8.94,372.24,0.9998,0,67.5
2020-12-18,1190864.19,8.94,369.18,0.9998,1,63.7
2020-12-21,1186607.19,8.72,367.86,0.9998,2,53.9
2020-12-22,1184607.69,8.94,367.24,0.9998,1,51.0
2020-12-23,1185671.94,9.47,367.57,0.9998,1,51.9
2020-12-24,1190283.69,9.47,369.00,0.9998,1,48.0
2020-12-28,1200506.94,9.47,372.17,0.9998,1,56.4
2020-12-29,1198217.19,9.47,371.46,0.9998,1,52.7
2020-12-30,1199926.44,9.47,371.99,0.9998,1,62.3
2020-12-31,1206021.69,9.47,373.88,0.9998,1,65.7
2021-01-04,1189606.44,9.26,368.79,0.9998,2,54.5
2021-01-05,1197797.94,8.72,371.33,0.9998,1,61.8
2021-01-06,1204957.44,8.72,373.55,0.9998,1,57.7
2021-01-07,1222856.19,8.94,379.10,0.9998,0,64.6
2021-01-08,1229822.19,8.94,381.26,0.9998,0,64.7
2021-01-11,1221533.94,8.94,378.69,0.9998,1,65.8
2021-01-12,1221791.94,8.94,378.77,0.9998,1,68.9
2021-01-13,1225081.44,8.94,379.79,0.9998,1,71.4
2021-01-14,1220792.19,8.94,378.46,0.9998,1,68.0
2021-01-15,1211891.19,7.66,375.70,0.9998,1,60.6
2021-01-19,1221404.94,7.66,378.65,0.9998,1,60.3
2021-01-20,1238303.94,7.66,383.89,0.9998,0,67.3
2021-01-21,1239432.69,7.66,384.24,0.9998,0,67.1
2021-01-22,1235046.69,7.66,382.88,0.9998,1,62.8
2021-01-25,1239916.44,7.66,384.39,0.9998,1,74.7
2021-01-26,1237981.44,7.66,383.79,0.9998,1,71.0
2021-01-27,1207730.94,6.06,374.41,0.9998,2,51.2
2021-01-28,1218115.44,7.13,377.63,0.9998,1,47.9
2021-01-29,1193734.44,5.0,370.07,0.9998,1,36.0
2021-02-01,1213600.44,7.13,376.23,0.9998,1,47.2
2021-02-02,1230757.44,7.45,381.55,0.9998,1,52.9
2021-02-03,1231724.94,7.66,381.85,0.9998,1,52.1
2021-02-04,1245721.44,7.66,386.19,0.9998,0,57.6
2021-02-05,1250623.44,7.66,387.71,0.9998,0,62.1
2021-02-08,1259653.44,7.66,390.51,0.9998,0,61.9
2021-02-09,1258814.94,7.66,390.25,0.9998,0,57.1
2021-02-10,1258266.69,7.66,390.08,0.9998,0,56.6
2021-02-11,1260298.44,7.66,390.71,0.9998,1,58.9
2021-02-12,1266522.69,7.98,392.64,0.9998,0,59.3
2021-02-16,1265426.19,7.66,392.30,0.9998,1,59.7
2021-02-17,1265716.44,7.66,392.39,0.9998,1,76.0
2021-02-18,1260330.69,7.66,390.72,0.9998,1,69.8
2021-02-19,1258105.44,7.66,390.03,0.9998,1,88.1
2021-02-22,1248430.44,7.66,387.03,0.9998,1,73.4
2021-02-23,1249946.19,7.66,387.50,0.9998,1,66.3
2021-02-24,1263716.94,7.66,391.77,0.9998,1,72.4
2021-02-25,1233272.94,7.45,382.33,0.9998,2,42.9
2021-02-26,1226919.69,6.38,380.36,0.9998,2,36.7
2021-03-01,1256654.19,7.66,389.58,0.9998,1,48.6
2021-03-02,1246850.19,7.66,386.54,0.9998,1,45.0
2021-03-03,1230338.19,6.38,381.42,0.9998,1,39.7
2021-03-04,1215116.19,5.32,376.70,0.9998,1,34.8
2021-03-05,1237465.44,6.6,383.63,0.9998,1,41.2
2021-03-08,1231305.69,6.38,381.72,0.9998,1,39.9
2021-03-09,1248881.94,7.66,387.17,0.9998,1,45.5
2021-03-10,1256654.19,7.66,389.58,0.9998,1,49.0
2021-03-11,1269392.94,7.66,393.53,0.9998,1,52.8
2021-03-12,1271102.19,7.66,394.06,0.9998,1,55.9
2021-03-15,1278680.94,7.66,396.41,0.9998,0,57.3
2021-03-16,1277068.44,7.98,395.91,0.9998,1,53.6
2021-03-17,1281422.19,7.98,397.26,0.9998,0,65.1
2021-03-18,1262781.69,7.66,391.48,0.9998,1,60.4
2021-03-19,1256331.69,8.19,389.48,0.9998,1,49.9
2021-03-22,1266361.44,8.51,392.59,0.9998,1,56.6
2021-03-23,1256396.19,8.19,389.50,0.9998,1,59.2
2021-03-24,1250010.69,8.19,387.52,0.9998,1,63.1
2021-03-25,1257041.19,8.51,389.70,0.9998,1,58.3
2021-03-26,1277294.19,8.51,395.98,0.9998,1,67.4
2021-03-29,1276649.19,8.19,395.78,0.9998,1,62.1
2021-03-30,1273262.94,7.66,394.73,0.9998,1,57.5
2021-03-31,1278422.94,8.51,396.33,0.9998,1,54.4
2021-04-01,1292225.94,8.51,400.61,0.9998,0,59.2
2021-04-05,1310769.69,8.51,406.36,0.9998,0,62.7
2021-04-06,1309995.69,9.79,406.12,0.9998,0,63.1
2021-04-07,1311511.44,9.79,406.59,0.9998,0,62.3
2021-04-08,1317735.69,9.79,408.52,0.9998,0,74.9
2021-04-09,1327313.94,9.79,411.49,0.9998,0,81.3
2021-04-12,1327797.69,9.79,411.64,0.9998,0,79.6
2021-04-13,1331732.19,8.51,412.86,0.9998,0,88.5
2021-04-14,1327184.94,7.98,411.45,0.9998,0,90.2
2021-04-15,1341439.44,8.51,415.87,0.9998,0,90.9
2021-04-16,1345922.19,7.98,417.26,0.9998,0,89.3
2021-04-19,1339310.94,7.98,415.21,0.9998,0,83.6
2021-04-20,1329506.94,7.98,412.17,0.9998,1,78.2
2021-04-21,1342084.44,7.98,416.07,0.9998,0,79.7
2021-04-22,1329829.44,7.98,412.27,0.9998,1,67.8
2021-04-23,1344245.19,7.98,416.74,0.9998,1,66.5
2021-04-26,1347050.94,7.98,417.61,0.9998,1,67.9
2021-04-27,1346760.69,7.98,417.52,0.9998,1,67.2
2021-04-28,1346373.69,7.98,417.40,0.9998,1,64.8
2021-04-29,1354952.19,7.98,420.06,0.9998,0,64.5
2021-04-30,1346051.19,7.98,417.30,0.9998,1,58.8
2021-05-03,1348953.69,7.98,418.20,0.9998,1,58.4
2021-05-04,1340633.19,7.98,415.62,0.9998,1,56.3
2021-05-05,1341052.44,7.98,415.75,0.9998,1,49.8
2021-05-06,1351759.44,7.98,419.07,0.9998,1,52.9
2021-05-07,1361595.69,7.98,422.12,0.9998,1,60.9
2021-05-10,1348115.19,7.98,417.94,0.9998,1,58.8
2021-05-11,1336085.94,6.6,414.21,0.9998,1,47.2
2021-05-12,1307705.94,5.32,405.41,0.9998,2,40.9
2021-05-13,1323411.69,6.6,410.28,0.9998,1,41.5
2021-05-14,1343729.19,7.98,416.58,0.9998,1,48.8
2021-05-17,1340310.69,7.98,415.52,0.9998,1,47.8
2021-05-18,1328765.19,6.6,411.94,0.9998,1,44.3
2021-05-19,1325282.19,6.6,410.86,0.9998,1,40.1
2021-05-20,1339536.69,7.66,415.28,0.9998,1,47.9
2021-05-21,1338440.19,7.66,414.94,0.9998,1,46.6
2021-05-24,1352081.94,7.98,419.17,0.9998,1,53.6
2021-05-25,1349082.69,7.98,418.24,0.9998,1,52.5
2021-05-26,1351759.44,7.98,419.07,0.9998,1,50.0
2021-05-27,1352468.94,7.98,419.29,0.9998,1,46.8
2021-05-28,1354887.69,7.98,420.04,0.9998,1,52.6
2021-06-01,1353694.44,7.98,419.67,0.9998,1,57.2
2021-06-02,1355822.94,7.98,420.33,0.9998,1,75.2
2021-06-03,1350791.94,8.51,418.77,0.9998,1,66.1
2021-06-04,1363143.69,7.98,422.60,0.9998,1,62.6
2021-06-07,1361821.44,8.51,422.19,0.9998,1,64.4
2021-06-08,1362111.69,8.51,422.28,0.9998,1,76.2
2021-06-09,1360079.94,8.51,421.65,0.9998,1,78.0
2021-06-10,1366400.94,8.51,423.61,0.9998,1,74.8
2021-06-11,1368658.44,7.98,424.31,0.9998,1,77.3
2021-06-14,1371722.19,7.98,425.26,0.9998,1,71.9
2021-06-15,1369206.69,7.98,424.48,0.9998,1,72.7
2021-06-16,1361563.44,7.98,422.11,0.9998,1,59.9
2021-06-17,1361111.94,7.98,421.97,0.9998,1,58.8
2021-06-18,1338375.69,5.53,414.92,0.9998,1,38.1
2021-06-21,1357532.19,7.98,420.86,0.9998,1,52.2
2021-06-22,1364788.44,7.98,423.11,0.9998,1,54.8
2021-06-23,1363143.69,7.98,422.60,0.9998,1,56.9
2021-06-24,1371206.19,7.98,425.10,0.9998,1,54.8
2021-06-25,1376075.94,7.98,426.61,0.9998,1,58.1
2021-06-28,1378849.44,7.98,427.47,0.9998,1,59.2
2021-06-29,1379591.19,7.98,427.70,0.9998,1,60.9
2021-06-30,1380752.19,7.98,428.06,0.9998,1,58.5
2021-07-01,1388395.44,7.98,430.43,0.9998,1,61.0
2021-07-02,1399005.69,7.98,433.72,0.9998,0,64.0
2021-07-06,1396457.94,7.98,432.93,0.9998,1,64.0
2021-07-07,1401392.19,7.98,434.46,0.9998,1,71.1
2021-07-08,1389975.69,7.98,430.92,0.9998,1,63.7
2021-07-09,1404810.69,8.51,435.52,0.9998,1,84.0
2021-07-12,1409841.69,8.51,437.08,0.9998,1,81.3
2021-07-13,1405036.44,8.51,435.59,0.9998,1,74.8
2021-07-14,1407132.69,8.51,436.24,0.9998,1,77.0
2021-07-15,1402327.44,8.51,434.75,0.9998,1,69.9
2021-07-16,1391330.19,8.51,431.34,0.9998,1,59.0
2021-07-19,1370786.94,7.13,424.97,0.9998,1,46.1
2021-07-20,1390427.19,8.51,431.06,0.9998,1,54.5
2021-07-21,1401682.44,8.51,434.55,0.9998,1,58.0
2021-07-22,1404617.19,8.51,435.46,0.9998,1,56.4
2021-07-23,1419065.19,8.51,439.94,0.9998,1,57.7
2021-07-26,1422548.19,8.51,441.02,0.9998,1,59.9
2021-07-27,1416065.94,8.51,439.01,0.9998,1,55.5
2021-07-28,1415485.44,8.51,438.83,0.9998,1,60.5
2021-07-29,1421354.94,7.66,440.65,0.9998,1,57.3
2021-07-30,1414453.44,9.79,438.51,0.9998,1,52.0
2021-08-02,1411486.44,9.79,437.59,0.9998,1,52.9
2021-08-03,1422967.44,8.94,441.15,0.9998,1,56.5
2021-08-04,1415969.19,8.94,438.98,0.9998,1,55.5
2021-08-05,1424934.69,9.79,441.76,0.9998,1,63.7
2021-08-06,1427288.94,9.79,442.49,0.9998,1,77.1
2021-08-09,1426127.94,9.79,442.13,0.9998,1,70.8
2021-08-10,1427901.69,9.79,442.68,0.9998,1,67.2
2021-08-11,1431449.19,9.79,443.78,0.9998,1,67.4
2021-08-12,1435738.44,8.94,445.11,0.9998,1,62.5
2021-08-13,1438350.69,8.94,445.92,0.9998,1,62.0
2021-08-16,1441736.94,9.79,446.97,0.9998,1,70.4
2021-08-17,1432287.69,9.79,444.04,0.9998,2,61.7
2021-08-18,1416614.19,8.4,439.18,0.9998,2,47.1
2021-08-19,1418807.19,8.4,439.86,0.9998,2,52.8
2021-08-20,1430094.69,9.79,443.36,0.9998,1,60.9
2021-08-23,1442672.19,9.79,447.26,0.9998,1,61.4
2021-08-24,1444961.94,9.79,447.97,0.9998,1,67.8
2021-08-25,1447993.44,9.79,448.91,0.9998,1,65.2
2021-08-26,1439447.19,9.26,446.26,0.9998,1,57.4
2021-08-27,1452314.94,9.26,450.25,0.9998,1,64.0
2021-08-30,1458700.44,9.26,452.23,0.9998,1,65.7
2021-08-31,1456539.69,9.26,451.56,0.9998,1,63.0
2021-09-01,1457313.69,9.26,451.80,0.9998,1,61.6
2021-09-02,1461796.44,9.26,453.19,0.9998,1,62.3
2021-09-03,1461441.69,9.26,453.08,0.9998,1,60.7
2021-09-07,1456217.19,7.98,451.46,0.9998,1,63.6
2021-09-08,1454443.44,7.98,450.91,0.9998,1,75.6
2021-09-09,1448219.19,7.98,448.98,0.9998,1,68.9
2021-09-10,1436802.69,7.66,445.44,0.9998,1,54.3
2021-09-13,1440479.19,7.98,446.58,0.9998,1,48.4
2021-09-14,1432706.94,6.91,444.17,0.9998,1,41.8
2021-09-15,1444671.69,7.98,447.88,0.9998,1,48.0
2021-09-16,1442381.94,7.98,447.17,0.9998,1,51.9
2021-09-17,1423773.69,5.53,441.40,0.9998,1,32.8
2021-09-20,1400037.69,5.32,434.04,0.9998,2,20.8
2021-09-21,1398715.44,5.53,433.63,0.9998,1,21.0
2021-09-22,1412357.19,6.6,437.86,0.9998,1,30.0
2021-09-23,1429514.19,7.98,443.18,0.9998,1,37.1
2021-09-24,1431868.44,7.98,443.91,0.9998,1,38.4
2021-09-27,1427772.69,7.98,442.64,0.9998,1,38.7
2021-09-28,1399005.69,5.53,433.72,0.9998,1,31.9
