date,SPY_买入持有,SSO_买入持有,UPRO_买入持有,策略C1_SSO,策略C2_UPRO
2022-04-11,1354141.656662665,1584873.9673081841,1590796.6349429362,0.027245411594474474,15.644042404554613
2022-04-12,1349124.2650906518,1573129.356621185,1573113.8845681613,0.029370817626347807,3.128808480910921
2022-04-13,1364576.5998707176,1609165.3573067505,1627167.3539642147,0.017515992952998168,21.46901792011863
2022-04-14,1347585.1879213224,1569091.4010579258,1566383.9487136058,0.017515992952998168,12.343334705727846
2022-04-18,1348139.255702281,1570381.6838519156,1568316.0333484886,0.017515992952998168,12.343334705727846
2022-04-19,1369901.8068765968,1621081.9532988323,1644266.402248919,0.017515992952998168,12.343334705727846
2022-04-20,1368886.0159448395,1618677.8680723864,1640608.70015871,0.017515992952998168,12.343334705727846
2022-04-21,1348416.2895927601,1570267.8578514273,1567009.8524418469,0.017515992952998168,12.343334705727846
2022-04-22,1311416.8744420847,1484094.1846040455,1438017.5334009554,0.017515992952998168,12.343334705727846
2022-04-25,1319019.915658571,1501302.4872797187,1463028.5885190219,0.017515992952998168,8.640334294009492
2022-04-26,1280820.0203158187,1414344.5919347268,1335917.07571754,0.017515992952998168,12.23609278579733
2022-04-27,1284421.4608920491,1422298.3682988875,1347186.1671277022,0.017515992952998168,12.2462034261131
2022-04-28,1316865.2076215101,1494151.2443832948,1449273.6083637797,0.017515992952998168,12.337285604684222
2022-04-29,1268199.5875273186,1383716.559950019,1288597.0294042088,0.017515992952998168,12.20066233682754
2022-05-02,1275833.4102871919,1400374.8952348542,1311866.8398381101,0.017515992952998168,12.222093437667803
2022-05-03,1281681.903530643,1413213.6922863224,1329907.8574676153,0.017515992952998168,12.238512426214779
2022-05-04,1320712.9005448334,1499286.748716461,1451406.7164379503,0.008757996476499084,12.348087570833549
2022-05-05,1273771.0468802906,1392709.0070582968,1296645.4772708497,0.008446712632126242,12.216303583811765
2022-05-06,1266168.005663804,1376083.0615884722,1273426.7464847956,0.008446712632126242,12.194958898700694
2022-05-09,1225628.7130236712,1287966.1076276607,1151111.6525148093,0.008446712632126242,12.08114938335139
2022-05-10,1228460.615015237,1293917.9815459237,1159090.8276433744,0.008446712632126242,12.089099630437294
2022-05-11,1208945.1165081416,1252807.2546271782,1103850.3867859817,0.008446712632126242,12.03431205812791
2022-05-12,1207683.0732292917,1250191.5908492166,1100393.3887573453,0.008446712632126242,12.03076901323093
2022-05-13,1236556.160925909,1309970.3394966433,1179317.459613317,0.008446712632126242,12.111826967215478
2022-05-16,1231538.7693538954,1299339.7925814805,1164962.0320082456,0.008446712632126242,12.097741203356755
2022-05-17,1256871.979561055,1352795.5974901044,1236853.1379351213,0.008446712632126242,12.168861348483922
2022-05-18,1206205.5591467356,1243729.1029040588,1087274.8465184967,0.008446712632126242,12.02662105822959
2022-05-19,1198817.988733955,1228494.3259583649,1067297.3573771368,0.008446712632126242,12.005881283222882
2022-05-20,1199341.274971527,1229566.8059841078,1068694.9891037901,0.008446712632126242,12.007350350619191
2022-05-23,1221781.020100348,1275577.3391341434,1128681.0256299814,0.008446712632126242,12.070347417202063
2022-05-24,1212454.2124542124,1256102.3853017516,1102832.7173487747,0.008446712632126242,12.044163451256097
2022-05-25,1223166.1895527442,1278297.5986905156,1132063.1460702994,0.008446712632126242,12.07423612501582
2022-05-26,1247606.735001693,1329381.8925909244,1199923.689491782,0.008446712632126242,3.502515919986852
2022-05-27,1278234.3706713454,1394652.1786992352,1288294.8674329377,0.0,3.571302840425764
2022-05-31,1271062.2710622712,1379001.552217661,1266609.2219978939,0.00839931861287841,5.262490084280481
2022-06-01,1260781.2355711514,1356693.3392788721,1235874.171494373,0.008331380405029589,2.8085111988249163
2022-06-02,1284790.839412688,1408365.5385336156,1306480.0349504345,0.00849003849521546,2.8085111988249163
2022-06-03,1263705.4821928772,1362138.7293673432,1242156.1059673938,0.008350704146782998,2.8085111988249163
2022-06-06,1267553.1751162005,1370433.5284695465,1253502.3460350558,0.008376130122774323,2.8085111988249163
2022-06-07,1279711.8847539015,1396724.6595677014,1289574.1369977193,0.015496043591679446,2.8085111988249163
2022-06-08,1265798.627143165,1366353.7765098,1247512.691628765,0.008272595548537647,2.8085111988249163
2022-06-09,1235694.2777110843,1301362.093545616,1158504.3205077397,0.008272595548537647,0.5617022397649833
2022-06-10,1199864.5612090991,1225894.5030271276,1057729.6820259483,0.008272595548537647,2.7433635895098067
2022-06-13,1154307.8769969526,1132804.5151112655,937249.4411794832,0.008272595548537647,2.098827619687811
2022-06-14,1150829.5625942685,1125977.479900195,928776.7062312207,0.008272595548537647,2.096930279519613
2022-06-15,1167236.1252193186,1158082.0080402868,968499.442831208,0.008272595548537647,2.105879680489962
2022-06-16,1128605.2882691538,1081426.2633097721,872339.0946703561,0.008272595548537647,2.084807451188296
2022-06-17,1126173.5463416136,1076766.0874035144,866700.3556703052,0.008272595548537647,2.0834809921326536
2022-06-21,1154523.3478006588,1130978.166696065,932154.1653985356,0.004136297774268823,2.098945154034513
2022-06-22,1152430.202850371,1126877.2513823726,927084.1931335904,0.004128798687467685,2.0978033918094035
2022-06-23,1163727.0292732478,1148969.9328779967,954347.7337367074,0.004128798687467685,2.1039655497008067
2022-06-24,1200726.4444239233,1222030.3920283616,1045375.0290828047,0.004128798687467685,0.654968542310257
2022-06-27,1196139.9944593222,1212694.7414740021,1033395.880241541,0.004128798687467685,0.5219733918300714
2022-06-28,1171699.4490103733,1163137.1293516955,970050.2206328184,0.004128798687467685,0.5187737711004097
2022-06-29,1170745.2211653893,1161242.6199068038,967680.2043312592,0.004128798687467685,0.5186488488804859
2022-06-30,1161233.7242589344,1142374.0302474883,944095.0029478899,0.004128798687467685,0.5174036564302775
2022-07-01,1173515.560070182,1166538.761225288,974050.7807750237,0.004128798687467685,0.519011526293168
2022-07-05,1175731.831194016,1170944.9510693874,979569.4820825309,0.004128798687467685,0.5193016682233136
2022-07-06,1179702.6502908857,1178854.2556399156,989494.4320659305,0.004128798687467685,0.5198215058481579
2022-07-07,1197371.2561947857,1214166.0543476685,1033953.9079176601,0.004128798687467685,0.15675320751021346
2022-07-08,1196386.246806415,1212168.4033160675,1031402.1822907779,0.004128798687467685,0.15665004593505055
2022-07-11,1182719.241542771,1184473.8155643845,996055.2888641868,0.0,0.15521867907966538
2022-07-12,1172253.5167913318,1163511.3140787173,969613.4078387207,0.004092263498811436,0.1541225873435596
2022-07-13,1166097.2081140147,1151290.5193505844,954337.0891478815,0.004070772211366585,0.15347782749879152
2022-07-14,1163265.306122449,1145698.6323416224,947384.1805449512,0.004065829215254269,0.15318123797019823
2022-07-15,1185489.5804475637,1189475.9556487934,1001683.7263378743,0.0020692348834089338,0.2474841587756426
2022-07-18,1175701.0496506295,1169833.0634359655,976871.162400338,0.004124886145021975,0.12210784320140577
2022-07-19,1207467.6024255855,1233049.071890785,1056054.1213947467,0.0021630443531057116,0.12210784320140577
2022-07-20,1215162.988272232,1248765.9132486605,1076245.3313023627,0.0021630443531057116,0.12210784320140577
2022-07-21,1227537.1687136395,1274198.641020577,1109124.0168547267,0.0021630443531057116,0.12210784320140577
2022-07-22,1216147.9976606027,1250554.4424610531,1078252.4388635845,0.0021630443531057116,0.12210784320140577
2022-07-25,1217625.5117431588,1253593.0723042854,1082182.387766274,0.0021630443531057116,0.12210784320140577
2022-07-26,1203219.7494382367,1223930.481216063,1043772.3952889916,0.0021630443531057116,0.0
2022-07-27,1234463.015975621,1287492.5799361279,1125081.3810306324,0.0,0.24498590092644754
2022-07-28,1249946.1322990735,1319789.04750584,1167415.0086980774,0.002217303843910228,0.13328242295973938
2022-07-29,1268168.805983932,1358270.8420793596,1218473.4236375655,0.002281954957048103,0.13328242295973938
2022-08-01,1264413.4576907686,1350226.5185407454,1207648.8581614285,0.002268440138496203,0.13328242295973938
2022-08-02,1256071.659433004,1332410.6416984957,1183746.9538917586,0.0022385086791621486,0.13328242295973938
2022-08-03,1275741.065657032,1374140.3089065207,1239357.4746634706,0.002308616361659066,0.13328242295973938
2022-08-04,1274879.1824422078,1372283.5865685123,1236845.566643885,0.0023054969861915093,0.13328242295973938
2022-08-05,1272724.4744051467,1367644.9188204962,1230574.2874832696,0.0022977038196640735,0.0
2022-08-08,1271246.9603225905,1364469.5031384206,1226288.5425102946,0.0022923689811827383,0.13281823767649747
2022-08-09,1266198.7872071906,1353632.7759288177,1211679.6182526841,0.0022741628012309736,0.13123595788917006
2022-08-10,1292794.0406932004,1410496.2118545496,1288030.0150075385,0.0023696958830476044,0.13950540247039594
2022-08-11,1292794.0406932004,1410496.2118545496,1288030.0150075385,0.0023696958830476044,0.13950540247039594
2022-08-12,1314679.7180410626,1458252.7206585011,1353445.0968430839,0.0024499289253984624,0.1465904526732425
2022-08-15,1320097.2696771016,1470271.0994379863,1370176.9865909922,0.0024701203321355327,0.1484026689928743
2022-08-16,1322682.9193215747,1476030.6840274928,1378228.206117666,0.0024797966884242697,0.14927468952606007
2022-08-17,1313294.5485886661,1455077.0252595905,1348880.3166925404,0.0024445936169804994,0.14609604533438347
2022-08-18,1317111.4599686028,1463534.990858193,1360641.326368144,0.0024588033724477717,0.1473698699884182
2022-08-19,1299412.0725213161,1424200.9274426678,1305788.2966645977,0.002392720410043534,0.14142878639847636
2022-08-22,1272355.0958845078,1364890.1483067365,1224219.0604324345,0.001761499109315814,0.057137481927533415
2022-08-23,1269276.9415458492,1358286.107429481,1215333.9577802091,0.0022903019135993652,0.13233747050335254
2022-08-24,1273340.1052728784,1366982.3007691535,1227005.4079385933,0.001147425448224112,0.13267621336809993
2022-08-25,1291316.5266106443,1405579.137070997,1278972.277054275,0.0021380613937492915,0.1978089534158512
2022-08-26,1247606.735001693,1310424.2003762426,1149096.4242676618,0.0010848491963520014,0.1003679710843606
2022-08-29,1239357.281374088,1293094.5669746075,1126302.1797360387,0.0010848491963520014,0.1003679710843606
2022-08-30,1225751.8391972173,1264703.8460346488,1089209.1491538668,0.0010848491963520014,0.1003679710843606
2022-08-31,1216425.031551082,1245457.455168096,1064345.6068877042,0.0010848491963520014,0.1003679710843606
2022-09-01,1220241.9429310185,1253273.4744221496,1074364.7517270744,0.0010848491963520014,0.1003679710843606
2022-09-02,1207375.2577954258,1226843.510630794,1040379.2464885457,0.0010848491963520014,0.1003679710843606
2022-09-06,1202819.5893742112,1217585.2585619914,1028602.5693153628,0.0010848491963520014,0.07025757975905242
2022-09-07,1224428.232831594,1261333.075713722,1084039.077939023,0.0005424245981760007,0.10090890400252946
2022-09-08,1232431.4341121064,1277821.9187770018,1105295.8148486826,0.0010883946334158496,0.10110924952777718
2022-09-09,1251577.5540985626,1317524.463033923,1156808.9271546835,0.001096876409776287,0.10158853766894674
2022-09-12,1265029.0885585004,1345845.082332783,1194107.9065816337,0.0005604108731268315,0.031667692504253005
2022-09-13,1210022.4705266722,1228803.68456026,1038339.5418060019,0.0005360428114610737,0.02423256183842491
2022-09-14,1214639.7020346601,1238181.479151155,1050225.9013535143,0.0005360428114610737,0.024260301988074592
2022-09-15,1200849.5705974698,1210066.664013815,1014455.4094270285,0.0005360428114610737,0.024177451407787535
2022-09-16,1186813.1868131869,1181778.4245597855,978882.3806129155,0.0005360428114610737,0.024093121352852492
2022-09-19,1196016.8682857759,1200107.6988072894,1001655.9436228175,0.0005360428114610737,0.024148416717820864
2022-09-20,1182288.2999353588,1172556.648303207,967163.1974494205,0.0005360428114610737,0.0240659360061958
2022-09-21,1161664.6658663466,1131648.8946848805,916550.1112749994,0.0005360428114610737,0.023942030004427205
2022-09-22,1151906.916612799,1112637.649044291,893453.6022042101,0.0005360428114610737,0.02388340582150087
2022-09-23,1132606.88890941,1075353.4950198792,848544.5587071727,0.0005360428114610737,0.023767451995965187
2022-09-26,1121402.4071166927,1054077.3068319603,823361.4996472945,0.0005360428114610737,0.02370013589948195
2022-09-27,1118539.7235817404,1048695.670888101,817055.9395912545,0.0005360428114610737,0.02368293700669915
2022-09-28,1140548.5271031489,1089964.7228273926,865286.0290409555,0.0005360428114610737,0.023815165053362647
2022-09-29,1116723.612521932,1044428.1835205404,811061.1576558292,0.0005360428114610737,0.02367202588117027
2022-09-30,1099455.1666820575,1012127.1713120989,773435.6462488233,0.0005360428114610737,0.02356827772148045
2022-10-03,1128482.1620956075,1065570.0249179732,834694.6597220838,0.0005360428114610737,0.02374267079561147
2022-10-04,1163449.9953827686,1131606.8241491353,912287.7259323036,0.00026802140573053686,0.023952756195625084
2022-10-05,1160741.219564749,1126337.548782036,905915.6868909474,0.0002673973910281983,0.02393648197449727
2022-10-06,1148767.1991873672,1103099.3135344181,877879.8438136519,0.0002673973910281983,0.023864542519739088
2022-10-07,1116723.612521932,1041559.8502230932,804417.3906456449,0.0002673973910281983,0.02367202588117027
2022-10-10,1108197.1250038478,1025654.6665900382,785991.5560960006,0.0002673973910281983,0.02362079907148385
2022-10-11,1101178.9331117063,1012663.7625301233,771058.5461418408,0.0002673973910281983,0.023578634044016333
2022-10-12,1097546.7109920892,1005983.2502039336,763428.5711506681,0.0002673973910281983,0.023556811792958578
2022-10-13,1126512.1433188661,1059081.199409784,823871.6622533813,0.0002673973910281983,0.023730834998427604
2022-10-14,1100840.3361344538,1010810.919315363,767546.6383727908,0.0002673973910281983,0.023576599766375356
2022-10-17,1129128.5745067257,1062760.433329893,826717.4596683694,0.0002673973910281983,0.023746554416562426
2022-10-18,1142395.4197063441,1087734.5212621316,855858.3373563691,0.0002673973910281983,0.006863467826325084
2022-10-19,1134299.873795672,1072318.1346002105,837663.3052066055,0.0002673973910281983,0.006824557643083125
2022-10-20,1124788.3768892174,1054334.6174446358,816591.0152764422,0.0002673973910281983,0.005406148311195428
2022-10-21,1152122.3874165053,1105578.3787150357,876124.1004327447,0.0,0.001661257697980901
2022-10-24,1166220.3342875612,1132635.200828984,908286.1810118302,0.000557390689138506,0.0016775200833115322
2022-10-25,1184843.1680364455,1168808.2573656081,951798.1882580223,0.00027931378869404665,0.005671317830472594
2022-10-26,1175916.5204543355,1151196.5772951504,930285.5512481375,0.00027931378869404665,0.001335859084954179
2022-10-27,1169637.0856034723,1138901.7182946685,915382.2802842129,0.00027931378869404665,0.001335859084954179
2022-10-28,1197463.6008249454,1193092.3153439013,980715.106857474,0.00027931378869404665,0.001335859084954179
2022-10-31,1188813.9871333148,1175856.2379899535,959463.1703225693,0.00027931378869404665,0.001335859084954179
2022-11-01,1183611.906300982,1165565.4788578595,946867.7474346707,0.00027931378869404665,0.001335859084954179
2022-11-02,1153907.716932927,1107062.8944878487,875579.3325583739,0.00013965689434702332,0.001335859084954179
2022-11-03,1142026.041185705,1084264.2561720426,848532.0663833638,0.0002778757552099601,0.00026717181699083574
2022-11-04,1158463.3853541417,1115476.1972407938,885171.1966048175,0.00029122296177892527,0.0022516917694780946
2022-11-07,1169544.7409733124,1136816.515083583,910572.6817206191,0.00014289060694854428,0.0011048085001141216
2022-11-08,1175854.9573675625,1149083.781070799,925311.5210220584,0.00014289060694854428,0.0011048085001141216
2022-11-09,1151629.8827223198,1101736.7163743216,868121.4555473705,0.00014289060694854428,0.0011048085001141216
2022-11-10,1214916.7359251394,1222826.7486553793,1011242.1124798857,0.00014289060694854428,0.0011048085001141216
2022-11-11,1226675.285498815,1246496.9616319614,1040603.9777640824,0.00014289060694854428,0.0011048085001141216
2022-11-14,1216240.3422907626,1225289.8416102189,1014047.6994928705,0.00014289060694854428,0.0011048085001141216
2022-11-15,1226613.7224120419,1246190.969197921,1039994.3036684955,0.0,0.0
2022-11-16,1217256.1332225197,1227177.0890686242,1016192.5820457275,0.00014071043959115222,0.0010795234151156502
2022-11-17,1213531.566472743,1219667.2431828082,1006864.5277460032,0.0001398493464976876,0.001069614020762711
2022-11-18,1219041.4627389417,1230742.7523411743,1020579.174950741,0.0001411192852671217,0.0010841833878779087
2022-11-21,1214608.9204912733,1221792.5740043244,1009446.4273412487,0.0001400930409382342,0.000428364759990235
2022-11-22,1230953.9200295503,1254675.9140178217,1050198.8072483572,0.0001438635067249091,0.0010839013985164702
2022-11-23,1238710.8689629699,1270488.7837518796,1070052.528135573,0.00014567664019300995,0.0033760306959500688
2022-11-25,1238433.8350724904,1269920.5019043684,1069334.5862276244,0.00014561147992454729,0.0008743217996547942
2022-11-28,1218672.0842183027,1229392.1315505493,1018144.3092640771,0.00010603331373832916,0.0008743217996547942
2022-11-29,1216578.9392680149,1225169.0169565538,1012898.1311152588,0.0001397356533364561,0.0008743217996547942
2022-11-30,1254901.9607843137,1302356.2459680617,1108618.9650528517,7.479399611202278e-05,0.0008743217996547942
2022-12-01,1253978.514482716,1300439.5128745057,1106171.5625102997,7.479399611202278e-05,0.0008743217996547942
2022-12-02,1252531.7819435468,1297438.8423896953,1102342.9457320105,7.479399611202278e-05,0.0008743217996547942
2022-12-05,1229999.692184566,1250758.975459452,1042852.0236896052,7.479399611202278e-05,0.0
2022-12-06,1212269.523193893,1214700.1566769679,997754.5913981154,7.479399611202278e-05,0.00033253978893964167
2022-12-07,1210207.1597869918,1210567.159673319,992662.3263885679,7.479399611202278e-05,0.0008353738555039764
2022-12-08,1219687.87515006,1229534.230849399,1015991.7594332071,0.0,0.0013358261413851202
2022-12-09,1210576.5383076307,1211164.4482766436,993222.7133405182,7.423526850125257e-05,0.0006632455583462997
2022-12-12,1228029.6734078247,1246087.6705189573,1036181.2120028508,3.765276694540113e-05,0.0006632455583462997
2022-12-13,1237325.6995105736,1264953.116138545,1059712.4860490868,3.793779353062513e-05,0.0006632455583462997
2022-12-14,1229414.842860221,1248778.1304009224,1039386.6327081943,3.769523779419278e-05,0.0006632455583462997
2022-12-15,1199341.274971527,1187683.6770508124,963111.1639934294,3.677314847709398e-05,0.0006632455583462997
2022-12-16,1179764.2133776587,1148910.1319642265,915948.0579466806,3.6473021145632955e-05,0.0006632455583462997
2022-12-19,1169760.2117770184,1129425.3931175454,892647.2685163048,3.631965419166309e-05,0.00046427189084240976
2022-12-20,1171360.852033121,1132516.289409431,896311.6275997362,3.634419290429827e-05,0.000663517823772072
2022-12-21,1188875.550220088,1166384.0441092772,936517.7543751806,3.661270304832551e-05,0.0006664970358348507
2022-12-22,1171914.9198140795,1133104.5159367267,896436.3560378643,1.7966112835509613e-05,0.0006636120694963779
2022-12-23,1178656.0778157418,1146140.336959533,911905.9580003794,1.7966112835509613e-05,0.0006647587258087654
2022-12-27,1174008.0647643672,1137100.761556389,901117.6944665416,1.7966112835509613e-05,0.000663968108899311
2022-12-28,1159417.613199126,1108837.2187678353,867520.7001946118,1.7966112835509613e-05,0.0006614863048259242
2022-12-29,1180287.4996152308,1148756.065171732,914367.6471546245,1.7966112835509613e-05,0.0006650362271081103
2022-12-30,1177178.5637331856,1142704.3041357242,907142.1777959802,1.7966112835509613e-05,0.0006645074038772832
2023-01-03,1172222.7352479454,1133082.9149682503,895685.1877095472,1.7966112835509613e-05,0.0006636644282321033
2023-01-04,1181272.5090036015,1150578.1293477819,916429.7477526075,1.7966112835509613e-05,0.0006652037750624318
2023-01-05,1167790.193000277,1124314.1507854343,885051.055639127,1.7966112835509613e-05,0.0006629104624376567
2023-01-06,1194570.1357466064,1175880.0378212994,945939.4328656049,0.0,0.0002031937816033619
2023-01-09,1193892.9417921016,1174546.8404995068,944330.6923335207,1.795592796428767e-05,0.00020310163022848511
2023-01-10,1202265.5215932527,1191020.6578880423,964198.0115967641,1.808185000848625e-05,0.00033029365697521805
2023-01-11,1217471.6040262259,1221148.3758969877,1000783.1274036772,1.8310546662288088e-05,0.00016774063446893905
2023-01-12,1221904.1462738942,1230040.233003034,1011714.0110767757,1.8377211273922633e-05,0.00016774063446893905
2023-01-13,1226644.5039554283,1239584.0760039643,1023488.7962721977,1.8448505372476245e-05,0.00016774063446893905
2023-01-17,1224397.4512882077,1235042.5634544892,1017864.1025110028,3.651197910391836e-05,0.00016774063446893905
2023-01-18,1205066.642041432,1196044.8145116623,969653.9315797933,1.783324656093243e-05,0.00016774063446893905
2023-01-19,1196293.9021762551,1178630.6904147083,948477.0404331299,1.783324656093243e-05,0.00016774063446893905
2023-01-20,1218579.7395881428,1222544.2669822387,1001484.7630509962,1.783324656093243e-05,0.0
2023-01-23,1233200.972696771,1251881.8706407496,1037533.9645097128,1.783324656093243e-05,0.00017176593513443093
2023-01-24,1231877.3663311477,1249194.5571376393,1034193.1792110142,1.783324656093243e-05,0.0003450491286577037
2023-01-25,1232339.0894819468,1250130.9848416408,1035356.0650946853,1.783324656093243e-05,0.00017158994461037856
2023-01-26,1245882.9685720443,1277609.8225251837,1069492.9454724789,0.0,0.00017158994461037856
2023-01-27,1248745.6521069966,1283480.9881086224,1076865.1142627646,1.791519798428841e-05,0.00017158994461037856
2023-01-30,1233077.8465232246,1251273.7398860187,1036331.3677265968,1.746563992009975e-05,0.00017158994461037856
2023-01-31,1251208.1755779237,1288069.4778122213,1082043.8799404043,1.797924544759364e-05,0.00017158994461037856
2023-02-01,1264505.8023209283,1315448.242544305,1116543.2124635973,1.8361406145948313e-05,0.00017158994461037856
2023-02-02,1282913.1652661064,1353746.1027702782,1165303.6438939692,1.8895978729944273e-05,0.0
2023-02-03,1269276.9415458492,1324967.873319382,1128145.2259580062,1.8494283899224695e-05,0.00016611839999722077
2023-02-06,1261519.9926124297,1308773.285999072,1107461.8795090122,1.8268235176411323e-05,0.00016307279528283007
2023-02-07,1278018.8998676394,1343007.1137469434,1150914.0109354693,1.874608082238924e-05,0.00016947108371497975
2023-02-08,1264044.0791701295,1313636.212249262,1113159.1304495684,1.8336113304223353e-05,0.00016391171051187265
2023-02-09,1253085.849724505,1290859.906803713,1084208.589811065,1.801819506064349e-05,6.508168496900442e-05
2023-02-10,1256010.096346231,1296884.7018685075,1091799.035366008,1.8102290888630485e-05,0.0001599468183968259
2023-02-13,1270754.455628405,1327333.0781156896,1130249.070015085,1.8527298110258457e-05,0.00024799795231779306
2023-02-14,1270169.60630406,1326111.300217562,1128688.5197403748,1.8510244181808736e-05,0.00012940064287904048
2023-02-15,1274294.3331178627,1334724.0820239382,1139684.3704803814,1.863046387550602e-05,0.00012940064287904048
2023-02-16,1256748.8533875088,1297969.0345939344,1092608.1766178405,1.8117426317699434e-05,0.00012940064287904048
2023-02-17,1253609.1359620772,1291483.6401818357,1084419.2351549952,1.8026901311115457e-05,0.00012940064287904048
2023-02-21,1228460.615015237,1239667.0054016677,1019155.974698164,1.3017184568223424e-05,0.00012940064287904048
2023-02-22,1226767.6301289748,1236250.1477857372,1014942.3703526484,1.729170639987241e-05,0.00012940064287904048
2023-02-23,1233293.3173269308,1249402.405091432,1031139.0720022769,1.714772049117209e-05,0.0
2023-02-24,1220118.8167574722,1222709.2373492497,998094.0321068311,8.500279677782896e-06,0.00012663603073147247
2023-02-27,1224274.3251146614,1231037.8990901124,1008292.0260268898,8.500279677782896e-06,0.00012749863046651206
2023-02-28,1219749.438236833,1221938.129338459,997112.160704237,8.500279677782896e-06,0.00012655616705270985
2023-03-01,1215070.6436420723,1212563.74910026,985637.7967694182,8.500279677782896e-06,0.00012558526222295103
2023-03-02,1224520.577461754,1231424.6231426059,1008634.5138699056,8.500279677782896e-06,0.00012753868348770484
2023-03-03,1244159.2021423955,1270923.3240080934,1057163.3708505495,8.500279677782896e-06,0.00013162956506761262
2023-03-06,1245021.08535722,1272684.1717812808,1059360.4000484874,0.0,0.00013181193612191348
2023-03-07,1225936.5284575368,1233666.979578922,1010644.5411692084,8.369981425743797e-06,0.0001277709244080367
2023-03-08,1227937.328777665,1237693.8133184775,1015592.8346768292,8.3836417263608e-06,0.00012818798369377367
2023-03-09,1205282.1128451382,1192023.37079354,959380.3364574759,8.228965091682127e-06,7.353149588206979e-05
2023-03-10,1187890.5408317174,1157622.8597863712,917850.3111664498,8.110225555549726e-06,0.00012203274988932742
2023-03-13,1186197.555945455,1154323.165179429,913925.9427556165,8.104446197596379e-06,0.00012189401898308698
2023-03-14,1205805.39908271,1192485.0842275557,959247.5245649895,8.17138167061969e-06,0.00012350077511536276
2023-03-15,1198263.9209529965,1177568.746666697,941249.2366994885,8.145637257918415e-06,0.00012288279198756434
2023-03-16,1219287.7150860345,1218890.1325058546,990792.4879838409,4.162293598000572e-06,0.00019989317806410212
2023-03-17,1200449.4105334443,1181225.8089041489,944868.5020219027,4.097985105865147e-06,9.682660541549426e-05
2023-03-20,1211992.4893034138,1203942.2723180342,972125.0230807667,4.1373898191834224e-06,9.682660541549426e-05
2023-03-21,1227906.5472342784,1235558.981557046,1010418.4631884083,4.191715783944885e-06,9.682660541549426e-05
2023-03-22,1206975.0977314003,1193435.188848977,958746.3149618821,4.120261903794412e-06,9.682660541549426e-05
2023-03-23,1210237.9413303784,1199887.6705514577,966521.7179905698,4.131400302759044e-06,9.682660541549426e-05
2023-03-24,1218179.5795241173,1215635.1090133076,985548.8006704461,4.158510745522018e-06,9.682660541549426e-05
2023-03-27,1220457.4137347247,1220181.261789908,991077.3372149521,4.1662866089501575e-06,0.0
2023-03-28,1217717.8563733187,1214703.3868221005,984403.3315896806,4.156934556989287e-06,9.639191259186799e-05
2023-03-29,1235417.2438206053,1250014.5317878593,1027327.8954671377,8.33621226452815e-06,9.919400307418975e-05
2023-03-30,1242650.9065164528,1264652.7983865957,1045373.645219332,4.266742358102881e-06,0.00010035561217958076
2023-03-31,1260165.6047034198,1300302.4115786674,1089576.09288813,4.266742358102881e-06,0.00010318456156428133
2023-04-03,1264967.5254717271,1310212.139525431,1102031.736931015,4.266742358102881e-06,0.00010397094088981583
2023-04-04,1257949.3335795857,1295673.7106259642,1083689.1232782397,4.266742358102881e-06,0.00010281725433316038
2023-04-05,1254655.7084372211,1288888.9166828326,1075177.0179469867,4.266742358102881e-06,0.00010227885189531822
2023-04-06,1259549.973835688,1298944.5269749113,1087759.4379067682,4.266742358102881e-06,0.00010307680760931993
2023-04-10,1260842.7986579249,1301611.04717985,1091108.925655155,0.0,0.00020535886160779967
2023-04-11,1261181.3956351771,1302310.1376082564,1091987.9714437493,4.2690340094756074e-06,0.00010337162112643617
2023-04-12,1256040.8778896173,1291693.824370895,1078635.2922068723,4.234233234332464e-06,0.00010337162112643617
2023-04-13,1272724.4744051467,1326008.1511842282,1121616.813714736,4.346717214874467e-06,0.00010337162112643617
2023-04-14,1269615.5385231015,1319529.9630075956,1113397.3565701891,4.325481408711874e-06,0.00010337162112643617
2023-04-17,1274171.2069443162,1328999.508395033,1125382.7230619013,4.356523024795342e-06,0.00010337162112643617
2023-04-18,1275002.308615754,1330733.2372797346,1127584.8779773,4.3622062697907265e-06,0.00010337162112643617
2023-04-19,1274786.837812048,1330283.4590193853,1127013.2046126411,4.360731875455074e-06,2.067432422528723e-05
2023-04-20,1267830.2090066797,1315764.5010950903,1108562.5610445878,4.3131380470949624e-06,0.00031354109641711564
2023-04-21,1268815.2183950504,1317809.0026020848,1111146.3720055544,4.319840019393061e-06,8.24377071827651e-05
2023-04-24,1270138.8247606736,1320558.4342911623,1114623.7587592832,4.328852786051668e-06,8.24377071827651e-05
2023-04-25,1249976.9138424601,1278633.9123484672,1061543.864278465,4.191422227204088e-06,8.24377071827651e-05
2023-04-26,1244682.4883799674,1267802.3011918513,1048054.9794782365,4.15591569533455e-06,8.24377071827651e-05
2023-04-27,1269461.6308061688,1318281.1246392466,1110649.0237813313,4.321387657682177e-06,8.24377071827651e-05
2023-04-28,1280296.7340782466,1340784.6990372005,1139087.8436235532,4.395155435161098e-06,8.24377071827651e-05
2023-05-01,1279003.90925601,1338076.8896769925,1135637.1411424486,4.386279108458202e-06,0.0
2023-05-02,1264628.9284944746,1307999.0620685518,1097346.1822066691,3.2525231799874372e-06,8.058463942245361e-05
2023-05-03,1255948.5332594577,1290042.8876209161,1074749.6757772358,4.272967275447481e-06,7.947837575206455e-05
